,sm_axis,eccentricity,mag_slope,incline,longitude,argument_of_perihelion,perihelion_distance,aphelion_distance,orbital_period,data_arc,no_obs_used,absolute_magnitude_parameter,albedo,rotation_period,bv_mag_difference,ub_mag_difference,moid,cluster_label
4553,0.120366917,0.131884593,0.166666667,0.134947269,0.710108345,0.012625582,0.308540784,0.078546987,0.053970424,0.220162755,0.226175075,0.485714286,0.07,0.002912249,0,0,0.229269959,2
5835,0.082169283,0.602093339,0.166666667,0.116193667,0.663339777,0.216558634,0.114582424,0.084416697,0.033404407,0.18472821,0.161060802,0.668571429,0,0.003019074,0,0,0.023067255,2
4785,0.078029572,0.215211252,0.166666667,0.105980926,0.321587064,0.328821036,0.203957055,0.054154081,0.031344624,0.239169312,0.221647262,0.577142857,0.514,0.001781048,0,0,0.115456178,2
1933,0.079695932,0.33477644,0.166666667,0.339810882,0.240305481,0.818791553,0.177636827,0.063633126,0.032169567,0.28421111,0.193402329,0.525714286,0.245,0,0,0,0.101589569,0
5742,0.071798899,0.111006441,0.166666667,0.044077418,0.927388779,0.299777728,0.216516914,0.042740923,0.02831075,0.326078217,0.198145752,0.582857143,0.249,0.008695308,0,0,0.13159492,2
695,0.11946894,0.279400273,0.166666667,0.191042146,0.832024364,0.288816872,0.25873539,0.091348901,0.053456169,0.51525654,0.231241915,0.354285714,0.022,0.01639025,0,0,0.182390047,2
238,0.109147337,0.262103047,0.166666667,0.090064235,0.501766875,0.58353014,0.246489919,0.081693071,0.047648388,0.674531768,0.278460543,0.411428571,0.095,0.011255759,0,0,0.163378607,0
4886,0.10675789,0.024827311,0.166666667,0.013926094,0.801727159,0.272235293,0.313523597,0.059902084,0.046331356,0.317275034,0.178417421,0.588571429,0,0,0,0,0.237067023,2
1023,0.10420547,0.248116906,0.166666667,0.235877304,0.163502623,0.855082863,0.242054765,0.076670327,0.044936092,0.45161022,0.272423458,0.428571429,0.045,0.009750152,0,0,0.162493161,0
58,0.096101153,0.131507502,0.166666667,0.126368958,0.47232581,0.586453865,0.260272231,0.061298692,0.040586525,0.782679218,0.248598534,0.270285714,0.044,0.008330896,0.614670381,0.435114504,0.178453017,1
1740,0.104857838,0.076380627,0.166666667,0.04170655,0.154201888,0.940233321,0.294060335,0.062941275,0.04529156,0.324414623,0.284497628,0.468571429,0.374,0.001793419,0,0,0.215954894,0
2847,0.121104212,0.21652114,0.166666667,0.012662412,0.941161802,0.14378978,0.282183918,0.08685864,0.054393721,0.311397003,0.285467874,0.485714286,0.048,0.024444851,0,0,0.202684742,2
5836,0.117144359,0.15858365,0.166666667,0.03133554,0.29165868,0.431265399,0.293550989,0.078657733,0.052131544,0.289215754,0.195019405,0.565714286,0.133,0.004708105,0,0,0.212653076,2
3155,0.103486025,0.219452895,0.166666667,0.23181189,0.019318766,0.331267592,0.249198033,0.07375904,0.044544991,0.325925721,0.281155671,0.48,0.044,0.005076173,0,0,0.172952981,2
3529,0.080188955,0.2520956,0.166666667,0.016472288,0.729624222,0.210981273,0.198805561,0.058333092,0.032414724,0.212232959,0.167205692,0.628571429,0.173,0,0,0,0.108401605,2
3998,0.0832384,0.132567285,0.166666667,0.036617228,0.823949124,0.58361685,0.234352894,0.052249015,0.033941988,0.376776233,0.225743855,0.537142857,0.041,0.007666057,0,0,0.150657689,2
2823,0.076345813,0.230672986,0.166666667,0.048744774,0.868319393,0.200629903,0.197189324,0.053914054,0.030516839,0.445759916,0.202134541,0.565714286,0,0.00205972,0,0,0.108641574,2
4157,0.131435059,0.019200398,0.166666667,0.089961084,0.011379862,0.755509084,0.369992049,0.07537677,0.060424327,0.318897037,0.208387236,0.48,0.172,0.088012188,0,0,0.29828989,0
2497,0.10662461,0.092098396,0.166666667,0.01738935,0.921453282,0.00841973,0.293069,0.065458231,0.046258202,0.342090305,0.22585166,0.491428571,0.289,0.001864107,0,0,0.212703123,2
1235,0.081733005,0.26924583,0.166666667,0.193065271,0.135035033,0.850659094,0.197228698,0.060731619,0.033185694,0.4350436,0.230702889,0.498857143,0.0599,0.043875686,0.728876509,0.584732824,0.111675063,1
5816,0.080553596,0.380612636,0.166666667,0.309771347,0.945812395,0.230136227,0.167661397,0.067512313,0.032596361,0.296438523,0.131737818,0.548571429,0,0.002468617,0,0,0.095165717,2
4100,0.095357905,0.126187307,0.166666667,0.127899125,0.94143493,0.94654983,0.26026397,0.060358893,0.040193846,0.326923877,0.222725313,0.52,0.125,0,0,0,0.176275331,0
4258,0.105297083,0.054498822,0.166666667,0.042107928,0.165852255,0.046066169,0.301484268,0.061420142,0.045531343,0.31810683,0.271884433,0.525714286,0.189,0,0,0,0.225371427,2
4099,0.111258671,0.121307751,0.166666667,0.162899066,0.249671627,0.85479441,0.293651788,0.071169061,0.048820798,0.445302427,0.200948685,0.485714286,0.201,0.003784765,0,0,0.21800297,0
4113,0.087279353,0.223802053,0.166666667,0.106687845,0.89626343,0.12658645,0.218607206,0.061778262,0.035994494,0.240250648,0.118693402,0.594285714,0.178,0,0,0,0.132227565,2
2265,0.131319911,0.201601015,0.166666667,0.194126196,0.637377883,0.571390479,0.306023312,0.093135179,0.060356097,0.405140504,0.210004312,0.434285714,0.0384,0.022973796,0.69823584,0.374045802,0.23114223,1
392,0.099539953,0.369408421,0.166666667,0.218120624,0.590162419,0.251837866,0.199220687,0.082745442,0.042417023,0.579263305,0.242130229,0.296571429,0.022,0.023433882,0.687093779,0.494656489,0.117243625,1
3417,0.118820061,0.209191658,0.166666667,0.027077155,0.233271297,0.792581265,0.280395036,0.084464037,0.053085453,0.443888373,0.258840017,0.52,0.056,0,0,0,0.199988621,0
5858,0.081765142,0.16376573,0.166666667,0.039141145,0.394863763,0.084719803,0.223626488,0.053383812,0.033201791,0.321669693,0.239650712,0.588571429,0.236,0,0,0,0.137957304,2
2181,0.117452962,0.146786572,0.166666667,0.032456004,0.141784692,0.561114299,0.297941713,0.077819975,0.052306845,0.327242732,0.251401466,0.474285714,0.091,0.005074954,0,0,0.217643659,0
4714,0.218701435,0.052207163,0.166666667,0.273721096,0.004463978,0.957683193,0.546389784,0.136619694,0.118166809,0.319437705,0.199978439,0.371428571,0.06,0.005370445,0,0,0.494490767,0
2800,0.100702558,0.190054499,0.166666667,0.139800932,0.094801744,0.872873572,0.252599445,0.069278801,0.04304094,0.417159968,0.245256576,0.491428571,0.204,0,0,0,0.169954012,0
4974,0.114891528,0.257167495,0.166666667,0.219804075,0.499110896,0.632871486,0.25799916,0.085752824,0.050856971,0.236091664,0.210866753,0.52,0.107,0.004242413,0,0,0.179720874,0
280,0.069288344,0.146591403,0.555555556,0.077259897,0.087250776,0.046053457,0.203411884,0.043226644,0.027111228,0.645876367,0.330746011,0.504,0.226,0.002649604,0.852367688,0.809160305,0.115974228,1
2889,0.072990194,0.178021642,0.166666667,0.096600671,0.990981873,0.142584183,0.203386843,0.047925968,0.028884582,0.371716135,0.18326865,0.565714286,0.218,0.002102377,0,0,0.116835165,2
557,0.106070197,0.045082042,0.166666667,0.122457827,0.399224513,0.8648094,0.30595726,0.061148153,0.04595425,0.570848294,0.313389392,0.336571429,0.131,0.006939062,0.680594243,0.424427481,0.231606769,1
5866,0.050566263,0.281203928,0.166666667,0.515233383,0.561570406,0.293261196,0.14146263,0.036834422,0.018599155,0.190037847,0.083980164,0.685714286,0,0,0,0,0.069037211,2
645,0.076295442,0.237535981,0.166666667,0.100779543,0.841186583,0.105855115,0.195460365,0.054334129,0.030492166,0.557775221,0.272962484,0.531428571,0.269,0.001904875,0,0,0.105365036,2
3169,0.107114909,0.096826216,0.166666667,0.028880177,0.074402019,0.222596829,0.29266408,0.066193049,0.046527475,0.263069608,0.258947822,0.525714286,0.304,0.003700427,0,0,0.21596516,2
231,0.087929857,0.194390457,0.166666667,0.088473282,0.422840066,0.144555583,0.227493387,0.060115639,0.036327924,0.528620742,0.259810263,0.402857143,0.033,0.013348568,0.658310121,0.558778626,0.141884067,1
4690,0.073199775,0.216764317,0.166666667,0.085664028,0.11890995,0.831005443,0.194776349,0.050601637,0.028985842,0.222145204,0.240620957,0.588571429,0.221,0.002134369,0,0,0.105181017,0
5385,0.072071953,0.153157044,0.166666667,0.138461039,0.252308377,0.552174538,0.207366898,0.045648056,0.028442014,0.214950162,0.205260888,0.565714286,0.305,0.010262645,0,0,0.117234129,0
4571,0.090095562,0.177196617,0.166666667,0.175612674,0.535041945,0.213885865,0.236120486,0.060446139,0.03744399,0.310939515,0.190383786,0.537142857,0.271,0.0018227,0,0,0.153782418,2
2343,0.09820743,0.209927618,0.166666667,0.056581895,0.275778154,0.664955974,0.242297418,0.068999538,0.041705051,0.309705683,0.251401466,0.48,0.094,0.007921999,0,0,0.156941795,0
5968,0.076201886,0.136839668,0.166666667,0.108936897,0.013252135,0.809662648,0.219316085,0.047538504,0.030446351,0.162255833,0.217550668,0.594285714,0,0,0,0,0.132101806,0
1038,0.094568541,0.064770754,0.166666667,0.066235101,0.615948986,0.910801945,0.275599391,0.055066058,0.039777958,0.472058558,0.278029323,0.468571429,0.053,0.020840951,0,0,0.194903077,0
3132,0.068999773,0.17742164,0.166666667,0.095782145,0.103210883,0.995594592,0.195936328,0.044953216,0.026974207,0.558856557,0.189952566,0.554285714,0.298,0.003519805,0,0,0.107231147,0
5441,0.104920857,0.084248051,0.166666667,0.021052322,0.989678016,0.964728351,0.291862162,0.063636408,0.04532594,0.177186586,0.186394998,0.554285714,0.242,0,0,0,0.211632887,0
3813,0.118746307,0.115591025,0.166666667,0.022004743,0.392972278,0.224234473,0.310589895,0.075919237,0.053043363,0.32076858,0.241483398,0.52,0.09,0,0,0,0.232520447,2
457,0.110472681,0.269455687,0.166666667,0.185401378,0.372634427,0.770057844,0.246524898,0.083363232,0.048383397,0.594485187,0.241159983,0.367428571,0.191,0.013288239,0.821727019,0.719083969,0.169171225,1
5818,0.086738845,0.179251079,0.166666667,0.081963958,0.42096976,0.772119798,0.229200881,0.058128046,0.03571808,0.242940124,0.203104787,0.588571429,0,0.00326691,0,0,0.146231739,0
2667,0.075900561,0.084747126,0.166666667,0.045645191,0.827972873,0.175676229,0.231114186,0.043854357,0.030298915,0.343448907,0.179172057,0.582857143,0.29,0.001694089,0,0,0.145137122,2
5011,0.226675979,0.094653348,0.166666667,0.072702773,0.096642554,0.928132932,0.540604919,0.148347043,0.12400203,0.324331443,0.171517896,0.417142857,0.082,0.028031688,0,0,0.488451764,0
968,0.083331812,0.229383998,0.166666667,0.03295404,0.799374276,0.253931149,0.210055232,0.059168152,0.033989067,0.485797069,0.235015093,0.535428571,0.019,0.004186472,0.576601671,0.346564885,0.122485341,1
4327,0.075205606,0.192770322,0.166666667,0.083066753,0.539679846,0.361746629,0.204108926,0.050532029,0.029959595,0.283933844,0.202242346,0.622857143,0.382,0,0,0,0.114655041,2
1034,0.118565061,0.210713552,0.166666667,0.264133654,0.005266952,0.9018831,0.279433701,0.08440988,0.052939971,0.528066211,0.199439414,0.4,0.038,0.005533821,0,0,0.200344083,0
3793,0.223484678,0.162379628,0.166666667,0.088429004,0.953335007,0.098901075,0.497806259,0.156280901,0.121656332,0.346568145,0.151466149,0.411428571,0.112,0.007847044,0,0,0.441538487,2
779,0.116579566,0.106845487,0.166666667,0.280087462,0.402359943,0.594495909,0.308995423,0.073619044,0.051811154,0.550441545,0.249029754,0.331428571,0.028,0.012121268,0,0,0.232904141,0
1256,0.084653901,0.090369526,0.166666667,0.056949368,0.594314872,0.052123142,0.247956121,0.050235806,0.034657263,0.453107454,0.284066408,0.508571429,0.051,0.003226569,0.584958217,0.488549618,0.162751095,1
3191,0.078994757,0.186891577,0.166666667,0.041578882,0.157581608,0.254702183,0.212634478,0.052948765,0.031821755,0.216613755,0.220569211,0.6,0.354,0.001925655,0,0,0.126793489,2
5969,0.070103101,0.181062027,0.166666667,0.062902096,0.340383148,0.462869593,0.197211004,0.045994977,0.027499052,0.19875785,0.206446744,0.605714286,0.423,0.001617063,0,0,0.105714595,0
1550,0.079874678,0.072126115,0.166666667,0.054564815,0.297886207,0.64902694,0.242516961,0.045700236,0.032258392,0.444609263,0.290103493,0.514285714,0.222,0.002475929,0,0,0.157093219,0
2049,0.076325457,0.265426888,0.166666667,0.390721733,0.20137159,0.475118694,0.188853179,0.056221476,0.030506868,0.219857763,0.166019836,0.541714286,0.25,0.001870201,0.808727948,0.644274809,0.097092013,1
5418,0.11619934,0.199821015,0.166666667,0.07559264,0.824879665,0.170978706,0.278566227,0.081653988,0.051595783,0.208891908,0.147908581,0.554285714,0.083,0,0,0,0.198079136,2
1026,0.118699946,0.14311012,0.166666667,0.017658596,0.081562369,0.367060892,0.301581208,0.078381935,0.053016911,0.557373186,0.29937473,0.434285714,0.129,0.008244363,0,0,0.224704134,0
214,0.098937177,0.035802874,0.166666667,0.023966009,0.069262007,0.87704817,0.293131171,0.055696551,0.042094542,0.568574716,0.305843036,0.354285714,0.243,0.017024375,0.784586815,0.688549618,0.212930259,1
2198,0.072042591,0.223528326,0.166666667,0.119824929,0.408129725,0.396320761,0.191109739,0.050161093,0.028427891,0.384123771,0.218413109,0.542857143,0.21,0.007834857,0,0,0.099947771,2
1534,0.119326717,0.213460966,0.166666667,0.088340196,0.735556788,0.111091116,0.279937946,0.08523419,0.053374851,0.425852245,0.261966365,0.468571429,0.164,0.005389884,0,0,0.197976476,2
3677,0.087985064,0.209212372,0.166666667,0.121110172,0.394462472,0.14322159,0.223709657,0.061244655,0.03635626,0.342464614,0.254420009,0.537142857,0.253,0.002549665,0,0,0.138831201,2
1626,0.052730793,0.444056127,1,0.123554033,0.369807003,0.466110423,0.113957436,0.047276589,0.019542997,0.448629615,0.713885295,0.571428571,0.15,0.002921999,0.809656453,0.700763359,0.013917767,1
3392,0.08962537,0.069742466,0.166666667,0.141236485,0.434700338,0.294755486,0.263758525,0.052114465,0.037200903,0.319548612,0.234044847,0.525714286,0.145,0,0,0,0.182295086,2
5449,0.101227121,0.135100139,0.166666667,0.076203711,0.40338016,0.885421672,0.269456982,0.065225418,0.043323281,0.340454438,0.222186287,0.525714286,0.036,0.00364546,0,0,0.190489959,0
3259,0.071701125,0.100798496,0.166666667,0.076079552,0.692599821,0.720758557,0.218660826,0.042016924,0.028263786,0.33391097,0.248167313,0.542857143,0.274,0.043948812,0,0,0.134131917,0
3997,0.07397857,0.218449714,0.166666667,0.094699891,0.01530218,0.211420917,0.195801513,0.051301871,0.029362923,0.376887139,0.190060371,0.548571429,0.26,0.001876234,0,0,0.109918927,2
4186,0.113377,0.122391769,0.166666667,0.018006986,0.48552236,0.055564449,0.297580103,0.072754664,0.050005209,0.199991682,0.210543338,0.548571429,0.068,0,0,0,0.219025726,2
1971,0.081237918,0.183889194,0.458333333,0.059898421,0.129337485,0.091314041,0.217604926,0.054400914,0.032937964,0.345445219,0.21334627,0.581714286,0.243,0.008642901,0.824512535,0.712977099,0.132616392,1
2076,0.076499844,0.330198795,0.166666667,0.412824953,0.193029773,0.955775323,0.173663104,0.060694108,0.030592323,0.218554614,0.141332471,0.594285714,0.358,0.063497867,0,0,0.084540484,0
3475,0.119045624,0.216779256,0.166666667,0.317067085,0.121734057,0.071163115,0.278346404,0.085323348,0.053214237,0.209806885,0.190275981,0.491428571,0.0309,0,0,0,0.201175633,2
1453,0.078365578,0.1582694,0.166666667,0.074103341,0.979349055,0.373796885,0.218402356,0.050536859,0.03151051,0.413472336,0.243100474,0.542857143,0.615,0,0,0,0.133784155,2
1304,0.111540355,0.079413252,0.166666667,0.033315196,0.174898095,0.409092709,0.307188295,0.067737346,0.048977828,0.460122274,0.291073739,0.425714286,0.169,0.00507922,0.649953575,0,0.229100569,1
4346,0.11362573,0.074160566,0.166666667,0.007392483,0.246396908,0.357799937,0.313213362,0.068694311,0.05014481,0.197856737,0.238249245,0.525714286,0.076,0.009725777,0,0,0.235492468,2
1666,0.06943047,0.172771932,0.166666667,0.067158046,0.224635875,0.544717253,0.197801501,0.044977102,0.027178779,0.440963221,0.257115136,0.497142857,0.455,0.001991469,0,0,0.106400624,0
1897,0.117684476,0.17479476,0.166666667,0.014346008,0.453428323,0.64941535,0.289380258,0.08050972,0.052438467,0.331304673,0.261535144,0.52,0.095,0,0,0,0.210891165,0
3411,0.071197505,0.114861015,0.166666667,0.042967059,0.854455701,0.326736704,0.214412013,0.042567767,0.028022198,0.378425963,0.229948254,0.577142857,0.231,0,0,0,0.128885966,2
1655,0.053447087,0.136105062,0.166666667,0.368027281,0.487707975,0.798409915,0.174322792,0.031288727,0.019857718,0.383125615,0.214316516,0.548571429,0.1556,0.00157404,0,0,0.096402006,0
1827,0.114091633,0.117214807,0.166666667,0.209246713,0.512294521,0.617545788,0.300647479,0.072801968,0.050406601,0.341702134,0.254420009,0.462857143,0.073,0.009042048,0,0,0.225583164,0
4397,0.078406312,0.070923136,0.166666667,0.072351577,0.315208631,0.907541608,0.239705803,0.044625817,0.031530636,0.203526819,0.302932298,0.548571429,0.215,0,0,0,0.157226677,0
3183,0.093816905,0.291938628,0.166666667,0.119860998,0.269699182,0.661512299,0.211766153,0.071979757,0.039383059,0.342118032,0.198900388,0.514285714,0.036,0.167546618,0,0,0.124417412,0
3123,0.097828138,0.085944437,0.166666667,0.086275793,0.446904775,0.478029018,0.276565646,0.058927344,0.041503009,0.325093924,0.208279431,0.586285714,0.059,0,0.691736305,0.574045802,0.194397474,1
5029,0.073136001,0.100059799,0.166666667,0.129873637,0.071836145,0.579047695,0.221782531,0.042961972,0.02895502,0.338513579,0.281694696,0.6,0.3,0,0,0,0.134355204,0
2000,0.056312352,0.108314349,0.166666667,0.332935843,0.991941318,0.605293711,0.185529649,0.031783905,0.021128361,0.22568034,0.173997413,0.551428571,0.81,0.003343693,0.668523677,0.398473282,0.098076783,1
3327,0.111621797,0.122081836,0.166666667,0.167673933,0.167840549,0.765906461,0.294143638,0.071491679,0.049023255,0.343698446,0.208602846,0.468571429,0.095,0,0,0,0.218040185,0
1579,0.069767415,0.546595634,0.166666667,0.765759942,0.173043773,0.443148216,0.114097938,0.068832195,0.027339095,0.343989575,0.125485123,0.657142857,0.08,0.00373699,0.60909935,0.380152672,0.016959726,1
501,0.079224275,0.199888501,0.166666667,0.36757273,0.369372743,0.053162396,0.209887154,0.054008649,0.031935496,0.582632082,0.20720138,0.432571429,0.178,0.006655698,0.807799443,0.755725191,0.124796101,1
4914,0.114303552,0.322207962,0.166666667,0.055785898,0.328731258,0.884221994,0.236479831,0.091030628,0.050525807,0.243466929,0.162031048,0.56,0.084,0,0,0,0.153564265,0
3983,0.082017598,0.201590834,0.166666667,0.042451588,0.27777725,0.732288984,0.214647962,0.056216838,0.033328321,0.241553796,0.15912031,0.64,0.05,0,0,0,0.127099802,0
5038,0.111546956,0.05937041,0.166666667,0.167248994,0.233285234,0.495368837,0.313406938,0.066005162,0.048981509,0.256068651,0.188658905,0.52,0.156,0.005310786,0,0,0.234603172,0
2632,0.071186611,0.153672059,0.166666667,0.045229501,0.173355655,0.740741046,0.205522142,0.045042166,0.028016978,0.319867467,0.282880552,0.56,0.209,0.002882389,0,0,0.115908397,0
3271,0.072187763,0.09986745,0.166666667,0.056967583,0.261304581,0.036886464,0.219875932,0.042293667,0.028497734,0.403629407,0.20677016,0.577142857,0.261,0.002894339,0,0,0.135186754,2
4322,0.07229592,0.225457939,0.166666667,0.064291713,0.721706062,0.285514478,0.191122914,0.050478516,0.028549797,0.332607822,0.221647262,0.582857143,0,0.002885679,0,0,0.101498072,2
3884,0.098245917,0.077583276,0.166666667,0.077541129,0.402740522,0.425705093,0.279802021,0.058551067,0.041725568,0.318384096,0.213885295,0.548571429,0.055,0.003536258,0,0,0.197477289,2
5133,0.100109892,0.036062131,0.166666667,0.118451709,0.250889545,0.553802631,0.295621051,0.056486139,0.042722565,0.355551551,0.215933592,0.491428571,0.222,0,0,0,0.214923156,0
1424,0.090944666,0.110999351,0.166666667,0.190094488,0.516621042,0.949755675,0.255488852,0.05610137,0.037884065,0.343046872,0.267895645,0.462857143,0.383,0.00472273,0,0,0.173572794,0
2573,0.103136732,0.080076706,0.166666667,0.030245916,0.061693445,0.855725307,0.289355631,0.062076482,0.044355457,0.343795489,0.251940492,0.485714286,0.353,0.016599634,0,0,0.208553072,0
2696,0.139422233,0.086075049,0.166666667,0.051928292,0.752710114,0.365666718,0.363274537,0.087381169,0.065211724,0.445967865,0.24385511,0.422857143,0.0553,0.010107861,0,0,0.293179964,2
1850,0.116048536,0.214106632,0.166666667,0.023731959,0.068786048,0.953162169,0.273734491,0.0828152,0.051510435,0.339220606,0.227468737,0.537142857,0.049,0,0,0,0.192452058,0
367,0.114663453,0.223308471,0.166666667,0.113928705,0.628752861,0.264411277,0.268295864,0.082581757,0.05072844,0.56677249,0.274902975,0.384571429,0.038,0.005985984,0.681522748,0.445801527,0.186941756,1
3334,0.090903884,0.140059256,0.166666667,0.195075519,0.772594134,0.499116697,0.247614849,0.05825355,0.037862896,0.336891575,0.174105218,0.508571429,0.386,0.003027422,0,0,0.165900206,2
1924,0.088003573,0.195250413,0.166666667,0.113016925,0.315224368,0.672235596,0.227405538,0.060233668,0.036365762,0.422455741,0.206554549,0.508571429,0.356,0.001814747,0,0,0.142199748,0
4631,0.070286226,0.191134347,0.166666667,0.094705293,0.236941749,0.87737538,0.195274805,0.046769026,0.027586413,0.204483385,0.185209142,0.594285714,0,0,0,0,0.107606243,0
2347,0.079961408,0.191427073,0.166666667,0.067950572,0.517670401,0.821311581,0.2133384,0.053977031,0.032301514,0.40021904,0.224126779,0.542857143,0.917,0.017062767,0,0,0.128450942,0
3041,0.073893376,0.233827655,0.166666667,0.072718997,0.62837184,0.196021503,0.192049221,0.05224412,0.029321612,0.2145204,0.208926261,0.611428571,0,0.003244851,0,0,0.100984898,2
566,0.117733528,0.099044304,0.166666667,0.135399063,0.16187165,0.371299943,0.313865917,0.073718545,0.052466366,0.568782665,0.277921518,0.340571429,0.0439,0.00470262,0.60538533,0.471755725,0.238209121,1
5984,0.070777228,0.25583368,0.166666667,0.085145885,0.791561041,0.164342088,0.181465486,0.051256525,0.027820998,0.38022819,0.202134541,0.577142857,0.194,0.005923949,0,0,0.090400602,2
1131,0.094848448,0.306678547,0.166666667,0.105458693,0.08226704,0.75171434,0.209422201,0.073943353,0.039925294,0.446300584,0.278460543,0.451428571,0.086,0.003266301,0,0,0.121431916,0
1499,0.072098736,0.211118196,0.166666667,0.108579052,0.055284693,0.04810678,0.194069611,0.049403815,0.028454898,0.347885157,0.196528676,0.563428571,0.161,0.005379342,0.854224698,0.79389313,0.105340141,1
1198,0.11195697,0.029885087,0.166666667,0.128552897,0.654559374,0.814290167,0.323436277,0.063717742,0.049210339,0.487932014,0.264877102,0.409142857,0.098,0.017245582,0.705663881,0.503816794,0.249790508,1
2193,0.076472374,0.044783371,0.166666667,0.124635739,0.130899157,0.286407805,0.241863816,0.041570424,0.030578858,0.394299419,0.228007762,0.542857143,0.19,0,0,0,0.160687619,2
507,0.119176395,0.006277726,0.166666667,0.195425169,0.122831039,0.557410671,0.346977786,0.066279702,0.053288941,0.554503487,0.229409228,0.297142857,0.065,0.032175503,0.679665738,0.496183206,0.272664548,1
2229,0.103508943,0.06951507,0.166666667,0.036990633,0.427230754,0.705486722,0.293235438,0.061462353,0.044557435,0.344114344,0.242669254,0.497142857,0.258,0,0,0,0.215636646,0
2705,0.111793228,0.038076673,0.166666667,0.158894783,0.141305615,0.264824177,0.320536329,0.064321863,0.049118917,0.268379244,0.215071151,0.491428571,0.197,0.038906764,0,0,0.249160429,2
2489,0.090873803,0.146519138,0.166666667,0.189926564,0.590609669,0.584876812,0.245823865,0.058716704,0.037847284,0.345459083,0.196959897,0.497142857,0.223,0.014625229,0,0,0.164342333,0
98,0.093742753,0.216836576,0.166666667,0.202960537,0.115347783,0.543460621,0.232205482,0.066164951,0.03934416,0.520524587,0.248921949,0.356,0.065,0.011046313,0.65273909,0.491603053,0.145628609,1
1287,0.104881682,0.071248448,0.166666667,0.110654618,0.830490721,0.152487569,0.2956306,0.062531994,0.045304567,0.426323597,0.263475636,0.469142857,0.044,0.004634369,0.659238626,0.458015267,0.217098275,1
5098,0.084501097,0.055793378,0.166666667,0.016621977,0.225228128,0.804919649,0.256463871,0.047660862,0.034579856,0.321073572,0.264014661,0.571428571,0.243,0,0,0,0.173343091,0
4308,0.111724785,0.291106337,0.166666667,0.022172164,0.531577227,0.581801857,0.24196461,0.086226739,0.049080718,0.219206189,0.138529539,0.6,0.181,0,0,0,0.158470153,0
667,0.100228269,0.262737388,0.166666667,0.099913468,0.595733382,0.314379909,0.230861371,0.074761935,0.042786104,0.553338971,0.232535576,0.502857143,0.043,0.013963437,0,0,0.145075525,2
858,0.122353874,0.119785891,0.166666667,0.197898905,0.099175923,0.059490775,0.316509934,0.078835068,0.055113358,0.513454314,0.237386805,0.371428571,0.031,0.014137721,0,0,0.24200371,2
1714,0.080076878,0.268693153,0.166666667,0.167992065,0.108179114,0.581454192,0.194520432,0.059390403,0.03235895,0.402963969,0.262181975,0.52,0.044,0.006756246,0,0,0.104358322,0
5981,0.098124618,0.219886912,0.166666667,0.166701085,0.513648192,0.81580264,0.239330736,0.069724921,0.041660916,0.237602762,0.187580854,0.542857143,0.271,0,0,0,0.16017175,0
2981,0.110723945,0.068867772,0.166666667,0.149818224,0.118932283,0.113491902,0.308721912,0.06627325,0.048523103,0.223614712,0.200409659,0.485714286,0.132,0,0,0,0.234497945,2
4393,0.072447762,0.25755357,0.166666667,0.024013124,0.468740963,0.391312346,0.183982334,0.052669579,0.028622931,0.236050074,0.139391979,0.668571429,0.313,0,0,0,0.091270265,2
4793,0.073587191,0.128150803,0.166666667,0.078712157,0.483447609,0.982325758,0.216156936,0.045108445,0.029173265,0.236438246,0.182082794,0.6,0.369,0,0,0,0.129756014,0
299,0.121304894,0.061363454,0.166666667,0.00998801,0.118506033,0.902809231,0.333624885,0.072715077,0.054509102,0.594596093,0.309939629,0.377142857,0.052,0.004169592,0,0,0.258763035,0
1768,0.068835935,0.156994858,0.166666667,0.022588431,0.886810511,0.067820992,0.20019547,0.04355344,0.026896491,0.405930711,0.251617076,0.582857143,0.392,0,0,0,0.110043532,2
5528,0.07369668,0.189742935,0.166666667,0.069902167,0.039471092,0.65305988,0.201992463,0.049211757,0.02922629,0.287829426,0.199978439,0.617142857,0.66,0,0,0,0.112011918,0
2361,0.069705918,0.214261678,0.166666667,0.057329,0.025079357,0.974755961,0.188971579,0.047797677,0.027309817,0.338596759,0.20148771,0.577142857,0.312,0,0,0,0.098198564,0
4892,0.118561435,0.097633687,0.166666667,0.201692655,0.419763305,0.280149903,0.316027543,0.074162944,0.052937903,0.338485853,0.209573092,0.514285714,0,0,0,0,0.242961019,2
5829,0.07376979,0.225042767,0.166666667,0.076738164,0.134094325,0.226639533,0.193880984,0.05157477,0.029261711,0.184742074,0.128719276,0.674285714,0.336,0.03537599,0,0,0.107255144,2
2156,0.099724554,0.123422412,0.166666667,0.126138695,0.970736828,0.736218292,0.269809102,0.063222271,0.04251592,0.475649148,0.339478223,0.502857143,0.17,0,0,0,0.188879473,0
2948,0.069656792,0.154661405,0.166666667,0.070814207,0.4531627,0.363087319,0.202316417,0.044000287,0.027286435,0.328698377,0.215610177,0.565714286,0.23,0,0,0,0.111933511,2
2388,0.082385795,0.261243396,0.166666667,0.114499853,0.927229699,0.937877603,0.200358379,0.060683096,0.033513089,0.417257011,0.194803795,0.548571429,0.434,0,0,0,0.109791628,0
5612,0.116250683,0.193072025,0.166666667,0.023219014,0.028406219,0.130286607,0.280814679,0.081089743,0.05162485,0.208850318,0.194588185,0.548571429,0.052,0,0,0,0.202066213,2
