full_name,sm_axis,eccentricity,mag_slope,incline,longitude,argument_of_perihelion,perihelion_distance,aphelion_distance,orbital_period,data_arc,condition_code,no_obs_used,absolute_magnitude_parameter,diameter,albedo,rotation_period,bv_mag_difference,ub_mag_difference,taxonomic_type,spec_T,near_eath_object,hazard_category,moid
  2670 Chuvashia (1977 PW1),3.17011812,0.073472884,,9.856740946,284.8967814,167.9267456,2.937200399,3.403035842,5.644446605,22768,0,2148,11,21.278,0.246,,,,,,N,N,1.95484
  2671 Abkhazia (1977 QR2),2.608834628,0.118879677,,1.481980568,228.0682171,157.1403444,2.298697211,2.918972045,4.213839868,16730,0,2055,13,,,,,,,,N,N,1.30191
  2672 Pisek (1979 KC),2.613894789,0.148357639,,14.1390096,129.0036093,152.4723839,2.226103529,3.001686049,4.226105717,24114,0,2062,12.4,22.624,0.045,831,,,,,N,N,1.21812
  2673 Lossignol (1980 KN),3.206898774,0.15111731,,2.277278634,71.38398631,179.0317212,2.722280858,3.691516691,5.742963813,22655,0,1987,12.5,15.119,0.077,,,,,,N,N,1.70792
  2674 Pandarus (1982 BC3),5.181993032,0.069113948,,1.854787329,179.8134001,39.7155662,4.823845038,5.540141027,11.79650726,17291,0,2534,9.1,74.267,0.067,8.48,0.758,0.252,,D,N,N,3.81642
  2675 Tolkien (1982 GB),2.213391525,0.101374338,,2.751229402,5.859533325,1.856097027,1.989010424,2.437772625,3.293029082,29925,0,2488,12.2,10.96,0.213,1060,,,S,,N,N,0.986738
  2676 Aarhus (1933 QV),2.403109615,0.126512038,,4.559055641,289.576201,45.73093392,2.099087319,2.707131911,3.725362803,31408,0,2129,12.8,8.045,0.227,,,,,,N,N,1.09102
  2677 Joan (1935 FF),2.994482755,0.052395493,,10.09505287,194.702713,20.21457397,2.837585353,3.151380156,5.181922658,32654,0,2201,11.5,17.721,0.13,16.97,,,,,N,N,1.83445
  2678 Aavasaksa (1938 DF1),2.259727934,0.086501396,,3.444378801,54.0319654,45.65798288,2.064258314,2.455197554,3.396975649,29664,0,2170,12.5,8.371,0.276,24,,,,,N,N,1.08293
  2679 Kittisvaara (1939 TG),2.621022149,0.101518103,,10.09764144,208.1759812,281.5490834,2.354940952,2.887103347,4.243402606,29069,0,2090,12,10.076,0.302,10.123,,,,,N,N,1.39418
  2680 Mateo (1975 NF),2.402623433,0.215074217,,2.433581557,3.016200562,336.781273,1.88588108,2.919365786,3.724232323,24990,0,2038,13,6.482,0.265,,,,,,N,N,0.876643
  2681 Ostrovskij (1975 VF2),2.750390564,0.190182189,,3.981186851,66.81516434,61.3996009,2.227315264,3.273465863,4.561416784,18677,0,1886,12.3,13.297,0.12,4.2231,,,Xk,,N,N,1.2461
  2682 Soromundi (1979 MF4),2.270002021,0.170079291,,5.495126635,127.2612007,183.2437521,1.883921687,2.656082355,3.420169014,17137,0,2549,13.3,5.344,0.199,9.385,,,,,N,N,0.868671
  2683 Brian (1981 AD1),2.915697026,0.057469607,,1.480760542,342.1888249,18.41824429,2.748133063,3.083260989,4.978766894,32832,0,2517,11.8,11.077,0.209,,,,,,N,N,1.74363
  2684 Douglas (1981 AH1),3.048189421,0.046003545,,9.921468235,150.764222,112.7635841,2.907961903,3.188416938,5.321954159,21721,0,2147,11.6,15.962,0.159,,,,,,N,N,1.90948
  2685 Masursky (1981 JN),2.568556532,0.110768924,,12.12475177,215.3423369,288.2776421,2.284040288,2.853072777,4.116630576,16794,0,2166,12.1,10.744,0.114,,,,,,N,N,1.32806
  2686 Linda Susan (1981 JW1),3.001667376,0.054396459,,9.328696848,225.6824404,288.372866,2.8383873,3.164947451,5.200583214,23472,0,1921,11.6,16.358,0.151,,,,,,N,N,1.8644
  2687 Tortali (1982 HG),2.518368513,0.124232837,,10.08335923,49.73042853,255.1201502,2.205504449,2.831232578,3.996567234,32083,0,2441,11.89,14.15,0.172,21.75,,,,,N,N,1.21552
  2688 Halley (1982 HG1),3.171056258,0.143595724,,3.449592738,95.23921464,188.4443253,2.71570614,3.626406376,5.646952344,25098,0,2366,11.7,21.525,0.077,,,,,,N,N,1.69871
  2689 Bruxelles (1935 CF),2.232722003,0.118406068,,5.508179869,190.6191496,11.17688533,1.96835417,2.497089837,3.336262245,30768,0,1875,13.4,6.631,0.192,8.71,,,,,N,N,0.966072
  2690 Ristiina (1938 DG1),3.039568518,0.110870854,,11.43907187,135.9224502,262.1583564,2.70256896,3.376568075,5.299392768,29666,0,2170,11.3,18.21,0.176,,,,,,N,N,1.73876
  2691 Sersic (1974 KB),2.244400764,0.112448304,,3.593487761,319.8459765,277.0370803,1.992021706,2.496779823,3.362473066,25356,0,2439,13.2,5.438,0.261,3.8811,,,,,N,N,0.983942
  2692 Chkalov (1976 YT3),2.582683157,0.181010178,,9.289179271,236.3811041,299.1082901,2.115191219,3.050175096,4.150638382,23265,0,2605,12,15.993,0.144,6.11,,,,,N,N,1.13691
  2693 Yan'an (1977 VM1),2.238789889,0.18143079,,7.306225614,59.80196583,346.1581562,1.832604471,2.644975307,3.349871959,26090,0,2459,13.1,6.973,0.232,3.842,,,,,N,N,0.842879
  2694 Pino Torinese (1979 QL1),2.308465248,0.104396083,,1.593224718,249.9122453,343.7606401,2.067470519,2.549459978,3.507463933,25155,0,2409,13.4,5.565,0.273,,,,,,N,N,1.05619
  2695 Christabel (1979 UE),2.709018823,0.075732511,,14.89267617,62.99505059,289.5011181,2.503858024,2.914179622,4.458884639,21130,0,1792,11.9,14.959,0.095,6.009,,,,,N,N,1.54551
  2696 Magion (1980 HB),2.451167597,0.113832874,,25.33786854,186.206442,283.6234392,2.172144145,2.730191049,3.837670755,24794,0,1950,12.2,21.388,0.038,480,,,,,N,N,1.29303
  2697 Albina (1969 TC3),3.559226887,0.078979609,,3.582286244,270.9578923,131.6193027,3.278120538,3.840333235,6.714933444,32720,0,2311,10.6,51.54,0.0553,16.587,,,,,N,N,2.28781
  2698 Azerbajdzhan (1971 TZ),2.661771336,0.053710229,,6.896500328,206.482336,242.4944839,2.518806987,2.804735686,4.342744893,22228,0,2109,12.2,14.765,0.084,27.2,,,,,N,N,1.54351
  2699 Kalinin (1976 YX),2.639067203,0.167638423,,16.14416996,63.99009844,295.4149647,2.196658138,3.081476267,4.287300025,25143,0,1954,11.6,12.763,0.254,2.927,,,,,N,N,1.24757
  2700 Baikonur (1976 YP7),2.907888274,0.042025873,,2.405327305,171.2639498,276.8680647,2.785681729,3.030094818,4.958779264,29765,0,2759,12,11.678,0.187,10.566,,,,,N,N,1.80336
  2701 Cherson (1978 RT),3.181574663,0.131851709,,6.286174816,13.62646006,292.6647496,2.762078607,3.60107072,5.675072073,15682,0,1991,12.5,14.829,0.08,,,,,,N,N,1.75461
  2702 Batrakov (1978 SZ2),3.408933211,0.100364562,,1.616090387,243.1913109,323.6452306,3.066797124,3.751069299,6.294133368,17429,0,2229,11.7,24.927,0.065,9.15,,,,,N,N,2.06271
  2703 Rodari (1979 FT2),2.193217026,0.057019326,,6.031517634,49.43043851,170.7471584,2.06816127,2.318272782,3.248109152,24734,0,1834,13.5,,,5.5,,,S,,N,N,1.05968
  2704 Julian Loewe (1979 MR4),2.385819037,0.095792617,,4.517924912,207.3520005,252.8899119,2.157275187,2.614362887,3.685228759,24673,0,2017,12.7,5.199,0.596,2.6382,,,V,,N,N,1.17934
  2705 Wu (1980 TD4),2.189920252,0.159453903,,4.522090549,8.29097805,334.6819597,1.840728922,2.539111583,3.240788224,15844,0,1973,13.2,,,150.5,,,,,N,N,0.833359
  2706 Borovsky (1980 VW),3.01878415,0.036391047,,10.8523206,50.86728625,95.32525133,2.908927434,3.128640866,5.245130451,19910,0,2044,11.8,14.332,0.197,63.846,,,,,N,N,1.94478
  2707 Ueferji (1981 QS3),3.192458739,0.124004596,,2.672737895,79.60101891,342.8191225,2.796579182,3.588338297,5.704218354,25358,0,2553,11.7,25.838,0.082,5.286,,,,,N,N,1.80949
  2708 Burns (1981 WT),3.081080949,0.177528132,,2.782725537,111.647987,331.1519363,2.534102404,3.628059494,5.408326042,25390,0,2020,12.1,20.263,0.051,5.315,,,B,,N,N,1.55049
  2709 Sagan (1982 FH),2.195090186,0.069757105,,2.732764818,241.1191802,308.0568255,2.041967048,2.348213323,3.252271207,22107,0,2026,13.1,6.559,0.259,5.2564,,,S,,N,N,1.04343
  2710 Veverka (1982 FQ),2.424705522,0.13004886,,3.112149588,144.4529174,34.33326263,2.109375334,2.74003571,3.775693258,16523,0,2152,13.3,,,15.732,,,,,N,N,1.11439
  2711 Aleksandrov (1978 QB2),3.010545839,0.095479028,,10.26413414,157.6351702,204.3366976,2.723101848,3.29798983,5.223674036,18122,0,2361,11.7,13.547,0.121,,,,,,N,N,1.7218
  2712 Keaton (1937 YD),2.161710212,0.037072035,,0.820121421,169.8805113,334.606892,2.081571216,2.241849208,3.178369713,29813,0,2317,13.7,,,,,,,,N,N,1.09356
  2713 Luxembourg (1938 EA),2.855213151,0.022718423,,1.349566116,339.6299271,298.8361389,2.790347211,2.920079092,4.824652133,29646,0,2768,11.4,15.093,0.195,3.579,,,,,N,N,1.77367
  2714 Matti (1938 GC),2.244300025,0.205574377,,6.09729062,134.1503126,144.652529,1.782929446,2.705670604,3.362246682,29722,0,2262,12.9,,,9,,,,,N,N,0.770081
  2715 Mielikki (1938 US),2.735866228,0.149907652,,6.74501487,200.6356056,144.0673925,2.325738947,3.145993509,4.52533245,32804,0,2633,11.4,13.252,0.204,33.62,,,A,,N,N,1.32194
  2716 Tuulikki (1939 TM),2.36913071,0.105602121,,5.951405676,218.4341926,164.2754291,2.118945483,2.619315936,3.646630295,29174,0,1834,13.2,5.204,0.312,,,,,,N,N,1.12235
  2717 Tellervo (1940 WJ),2.214653052,0.217902758,,3.284682691,164.8380595,163.4772822,1.732074043,2.697232061,3.295844788,40310,0,2543,12.1,8.991,0.105,4.213,,,,,N,N,0.720265
  2718 Handley (1951 OM),3.120593883,0.154990766,,1.492331943,44.50915231,265.5458838,2.636930648,3.604257118,5.512696479,24730,0,2667,11.8,25.309,0.058,,,,,,N,N,1.62219
  2719 Suzhou (1965 SU),2.188379777,0.122848461,,0.624235809,125.657783,320.926311,1.919540691,2.457218864,3.237369282,40829,0,2431,13,6.784,0.153,,,,,,N,N,0.935858
  2720 Pyotr Pervyj (1972 RV3),2.33059184,0.203235406,,3.289308127,113.4149376,236.5532087,1.856933062,2.804250618,3.558013034,23538,0,1854,14.1,8.933,0.061,,,,C,,N,N,0.852253
  2721 Vsekhsvyatskij (1973 SP2),3.240922471,0.16877269,,2.233143422,84.77805463,283.5061249,2.693943268,3.787901673,5.834601042,41564,0,2312,12.2,17.747,0.057,,,,,,N,N,1.69339
  2722 Abalakin (1976 GM2),3.207345718,0.141240698,,1.676943626,133.5510508,111.5420742,2.75433797,3.660353465,5.744164444,17820,0,2561,12.2,19.468,0.042,9.23,,,,,N,N,1.74145
  2723 Gorshkov (1978 QL2),3.117381744,0.199733361,,2.081081731,153.0706232,227.4508599,2.494736612,3.740026877,5.504187047,25116,0,1989,13.1,12.796,0.108,,,,,,N,N,1.49722
  2724 Orlov (1978 RZ5),2.926195781,0.120008387,,3.980849318,153.6522693,143.9208135,2.575027746,3.277363817,5.005682181,25709,0,2196,11.5,20.004,0.092,,,,K,,N,N,1.5599
  2725 David Bender (1978 VG3),3.033599774,0.151182641,,15.55839224,61.53447255,28.37941289,2.57497215,3.492227398,5.283790957,41915,0,1986,10.8,36.974,0.068,9.956,,,,,N,N,1.60101
  2726 Kotelnikov (1979 SE9),2.859185012,0.075642691,,1.557721826,355.6969199,47.4369492,2.642908565,3.075461459,4.834722926,23671,0,2527,12.2,10.937,0.213,4.9075,,,,,N,N,1.65116
  2727 Paton (1979 SO9),2.609279834,0.102231085,,3.509185578,202.3008507,279.3864988,2.342530326,2.876029341,4.214918572,29278,0,2375,12.2,9.063,0.311,,,,,,N,N,1.36172
  2728 Yatskiv (1979 ST9),2.457161268,0.166042744,,2.60780777,201.2952744,97.16772646,2.049167468,2.865155069,3.851755344,32719,0,2581,12.6,14.697,0.075,,,,,,N,N,1.03473
  2729 Urumqi (1979 UA2),2.888920981,0.067216685,,3.170819983,64.05134393,266.5981517,2.69473729,3.083104673,4.910341497,15768,0,2627,11.5,14.771,0.161,3.127,,,,,N,N,1.68524
  2730 Barks (1981 QH),2.72095255,0.13001204,,6.428400284,4.655158597,273.2123157,2.367195958,3.074709143,4.488380375,23664,0,2537,11.8,15.83,0.162,6.084,,,C,,N,N,1.36135
  2731 Cucula (1982 KJ),3.19048249,0.189139477,,13.34634327,150.6725679,133.0653298,2.5870363,3.79392868,5.698922493,20144,0,2416,10.8,44.841,0.046,61.55,,,,,N,N,1.59149
  2732 Witt (1926 FG),2.761508474,0.023114363,,6.493175635,144.9659391,279.1808008,2.697677965,2.825338984,4.589102655,34125,0,2240,11.8,11.001,0.305,,,,A,,N,N,1.7197
  2733 Hamina (1938 DQ),2.346208282,0.137537702,,10.4118531,121.4812344,353.3206584,2.023516186,2.668900378,3.593834286,29505,0,1645,12.8,7.366,0.221,93.23,,,Ld,,N,N,1.04046
  2734 Hasek (1976 GJ3),3.163239469,0.016817531,,16.54271667,36.98370291,141.6064515,3.11004159,3.216437348,5.62608525,15715,0,1687,11.7,25.409,0.066,8.208,,,,,N,N,2.11369
  2735 Ellen (1977 RB),1.856862738,0.055015051,,23.05357508,344.5841039,59.50438539,1.754707339,1.959018137,2.530334308,17516,0,1272,14.32,3.529,0.292,159,,,,SDU::,N,N,0.787131
  2736 Ops (1979 OC),2.290504998,0.085082413,,7.460934652,255.4956032,65.1142799,2.095623307,2.48538669,3.466610659,14538,0,1927,13.1,3.976,0.848,10.7,,,Xc,,N,N,1.09399
  2737 Kotka (1938 DU),2.746052202,0.195809663,,8.823642454,339.4518122,105.3916659,2.208348645,3.283755758,4.550628532,29636,0,2114,11.8,12.766,0.236,12.157,,,S,,N,N,1.24386
  2738 Viracocha (1940 EC),2.719617853,0.11449416,,1.114192831,290.6733228,266.2454337,2.40823749,3.030998215,4.48507828,23621,0,2233,12.5,,,,,,,,N,N,1.40715
  2739 Taguacipa (1952 UZ1),2.456877644,0.128992117,,1.167481344,267.348474,36.48044548,2.139959795,2.773795492,3.851088464,24813,0,2260,13.4,11.004,0.077,,,,,,N,N,1.12405
  2740 Tsoj (1974 SY4),3.00090865,0.071582482,,9.372706124,197.8826708,95.86739509,2.786096162,3.215721139,5.198611526,24055,0,2512,11.4,17.701,0.122,22.042,,,,,N,N,1.79032
  2741 Valdivia (1975 XG),2.608456792,0.181971204,,10.28896066,151.1084735,91.61889752,2.133792768,3.083120816,4.21292447,30756,0,2729,11.9,11.679,0.205,4.098,,,,,N,N,1.15121
  2742 Gibson (1981 JG3),2.909649967,0.067538394,,3.162123823,122.7664258,287.081184,2.713136881,3.106163054,4.963286232,23949,0,2441,11.9,10.752,0.221,,,,,,N,N,1.72507
  2743 Chengdu (1965 WR),2.65263196,0.175385664,,12.30016182,252.2785657,137.2319644,2.187398342,3.117865578,4.320397431,19529,0,1502,12.2,8.972,0.2,,,,,,N,N,1.21056
  2744 Birgitta (1975 RB),2.301140868,0.332614691,,6.743992469,315.5497681,44.06093886,1.53574761,3.066534127,3.490784273,31285,0,1558,14.78,,,8.994,0.909,0.527,S,S,N,N,0.539748
  2745 San Martin (1976 SR10),2.288291019,0.190282356,,22.39796896,137.7670773,303.7253782,1.852869612,2.723712426,3.461585686,15569,0,1373,13.3,5.249,0.336,,,,,,N,N,0.937776
  2746 Hissao (1979 SJ9),2.248020527,0.084898512,,3.976209632,177.169655,322.5003632,2.057166929,2.438874124,3.370610823,23883,0,2417,13.2,5.221,0.373,,,,Sr,,N,N,1.07199
  2747 Cesky Krumlov (1980 DW),3.097721544,0.128993209,,5.818453933,344.8745298,301.9443785,2.6981365,3.497306587,5.45219985,24132,0,2484,11.8,29.804,0.028,438.71,,,,,N,N,1.68709
  2748 Patrick Gene (1981 JF2),2.808120995,0.13471904,,4.21815845,350.3581544,347.3696318,2.429813629,3.18642836,4.705783331,25565,0,2014,12.4,8.509,0.21,,,,S,,N,N,1.41998
  2749 Walterhorn (1937 TD),3.180820255,0.166536975,,0.320994852,354.7224698,75.03235153,2.651096073,3.710544437,5.673053702,29797,0,2065,12.5,14.128,0.097,,,,,,N,N,1.66524
  2750 Loviisa (1940 YK),2.212387591,0.075391113,,5.173185391,45.78541604,82.05338327,2.045593229,2.379181953,3.290788895,28497,0,3215,13.2,4.923,0.228,200,,,S,,N,N,1.06863
  2751 Campbell (1962 RP),2.406854876,0.17384362,,1.490195014,246.2823163,201.5436563,1.988438512,2.825271241,3.734075197,20658,0,2154,13,6.907,0.281,2.747,,,,,N,N,1.00491
  2752 Wu Chien-Shiung (1965 SP),3.023567121,0.111135604,,10.13050763,186.2979355,198.7294816,2.687541163,3.359593078,5.257600987,31277,0,2191,11.5,15.484,0.203,36.343,,,,,N,N,1.69199
  2753 Duncan (1966 DH),2.790129119,0.037070518,,6.856651802,344.4266462,129.2615979,2.686697587,2.893560651,4.660630304,23736,0,2266,12.4,19.102,0.046,,,,,,N,N,1.70887
  2754 Efimov (1966 PD),2.228795076,0.231989761,,5.711796887,275.1245343,91.09799435,1.711737438,2.745852714,3.327464353,25034,0,1853,13.6,,,2.44967,,,Sa,,N,N,0.721261
  2755 Avicenna (1973 SJ4),2.845388738,0.258517418,,4.56927447,232.3554573,149.2043595,2.109806188,3.580971289,4.799772076,17529,0,1549,13.3,11.841,0.066,,,,,,N,N,1.11386
  2756 Dzhangar (1974 SG1),2.551504866,0.11282574,,5.729195385,350.4878036,20.38398452,2.263629442,2.83938029,4.075705578,23172,0,1750,13.2,,,,,,,,N,N,1.26305
  2757 Crisser (1977 VN),3.167037669,0.198938777,,0.679825339,10.11073752,50.41735237,2.536991069,3.797084269,5.636221414,25350,0,2317,11.9,19.534,0.14,8.0882,,,,,N,N,1.54947
  2758 Cordelia (1978 RF),2.549358305,0.278432373,,2.789231304,335.1766653,67.30337814,1.839534423,3.259182187,4.07056337,14961,0,1250,13.9,10.209,0.056,,,,,,N,N,0.849781
  2759 Idomeneus (1980 GC),5.187292486,0.065585002,,21.94766407,171.2265263,9.212888773,4.847083901,5.527501072,11.81460774,23500,0,1791,9.9,53.676,0.067,479,,,,,N,N,3.85335
  2760 Kacha (1980 TU6),3.986889402,0.119083194,,13.48729706,352.5010349,151.0440142,3.51211788,4.461660924,7.960850803,21726,0,1778,10.04,57.9,0.0508,13,0.724,0.255,,X,N,N,2.53166
  2761 Eddington (1981 AE),3.081391174,0.180397508,,3.171154426,31.28745427,99.72224982,2.525515885,3.637266462,5.409142884,16250,0,2191,12.2,15.894,0.101,,,,,,N,N,1.54297
  2762 Fowler (1981 AT),2.330394227,0.15271065,,4.706004298,304.0649546,186.278342,1.97451821,2.686270243,3.557560511,32383,0,2051,12.8,4.467,0.646,5.295,,,Cb,,N,N,0.989774
  2763 Jeans (1982 OG),2.404239856,0.21820349,,3.541025494,308.7208216,33.72409524,1.879626329,2.928853383,3.727991305,32447,0,2245,12.3,7.514,0.412,7.8,,,V,,N,N,0.871764
  2764 Moeller (1981 CN),2.247051866,0.08383919,,1.991192283,283.7703523,252.7566475,2.058660858,2.435442874,3.368432489,15642,0,2323,13.2,,,5.953,,,,,N,N,1.06409
  2765 Dinant (1981 EY),3.147573706,0.055297927,,14.04383258,348.0617477,129.5196048,2.973519406,3.321628006,5.584342739,15240,0,1865,12.2,24.284,0.056,,,,,,N,N,2.00806
  2766 Leeuwenhoek (1982 FE1),2.547041288,0.181805839,,6.539722892,330.3495443,146.8525782,2.08397431,3.010108265,4.065015255,28719,0,1722,12.7,7.145,0.385,,,,,,N,N,1.10379
  2767 Takenouchi (1967 UM),3.022068605,0.080600826,,10.88768089,65.85851838,252.9503288,2.77848738,3.26564983,5.253692878,22923,0,2134,11.6,13.601,0.219,,,,,,N,N,1.78878
  2768 Gorky (1972 RX3),2.234005766,0.170768212,,6.276905033,53.28119347,335.1619428,1.852508595,2.615502936,3.339140066,31181,0,2194,12.3,8.887,0.323,4.507,,,,,N,N,0.859345
  2769 Mendeleev (1976 GZ2),3.140991429,0.12758092,,2.521930848,102.3521185,47.0415475,2.740260854,3.541722004,5.566834746,24141,0,2208,12.1,13.922,0.067,8.229,,,,,N,N,1.75284
  2770 Tsvet (1977 SM1),2.170083033,0.063713877,,2.859243094,38.7495661,135.1717183,2.03181863,2.308347436,3.196853461,24286,0,2440,12.8,7.245,0.135,7.82,,,,,N,N,1.03746
  2771 Polzunov (1978 SP7),2.678177618,0.227110895,,13.95681838,207.3824106,116.632035,2.069934301,3.286420934,4.382957571,27597,0,1855,12.4,11.332,0.218,11.66,,,,,N,N,1.10099
  2772 Dugan (1979 XE),2.314112834,0.204551798,,9.789139817,130.5878155,311.1451079,1.840756893,2.787468775,3.520343148,41381,0,1889,13.9,9.595,0.073,235,,,B,,N,N,0.872874
  2773 Brooks (1981 JZ2),2.327638129,0.143135747,,3.670275398,101.1832085,296.819214,1.994469907,2.660806352,3.551251224,32702,0,2131,13.1,13.434,0.04,,,,,,N,N,1.00465
  2774 Tenojoki (1942 TJ),3.18293452,0.140996281,,8.527935648,290.9410299,108.2227842,2.734152591,3.631716449,5.67871089,28004,0,2071,11.3,35.697,0.033,11.2,,,,,N,N,1.75718
  2775 Odishaw (1953 TX2),2.420761594,0.186975487,,3.732434901,102.1685879,306.2029968,1.968138517,2.873384671,3.766484921,23951,0,2155,13.6,4.915,0.35,,,,,,N,N,0.980633
  2776 Baikal (1976 SZ7),2.367909104,0.175049457,,4.786598848,187.5007529,321.1241933,1.9534079,2.782410307,3.643810165,27247,0,2283,12.8,18.25,0.033,,,,,,N,N,0.967634
  2777 Shukshin (1979 SY11),2.369762693,0.09149481,,4.9079693,36.84486115,95.42815272,2.152941705,2.586583681,3.648089541,21075,0,1798,12.8,6.351,0.289,,,,,,N,N,1.17423
  2778 Tangshan (1979 XP),2.281359216,0.121732679,,4.614566095,91.92968476,286.2511738,2.003643247,2.559075185,3.445868597,25830,0,2051,13.1,12.545,0.044,3.461,,,Cb,,N,N,1.01076
  2779 Mary (1981 CX),2.211941555,0.062573052,,3.891701709,80.27434586,122.6990712,2.073533621,2.350349489,3.289793769,18770,0,2084,13.2,6.261,0.216,3.36,,,,,N,N,1.07228
  2780 Monnig (1981 DO2),2.194279282,0.115681852,,5.467862858,274.9396039,312.383681,1.940440991,2.448117573,3.250469207,24933,0,1846,13.6,4.842,0.267,,,,,,N,N,0.934926
  2781 Kleczek (1982 QH),3.149702508,0.183502555,,2.310484792,146.8069375,256.5928796,2.571724049,3.727680967,5.590008994,24933,0,2374,11.9,20.727,0.091,7.306,,,,,N,N,1.58131
  2782 Leonidas (2605 P-L),2.680896515,0.221584923,,3.780424018,10.34926087,312.2062172,2.086850269,3.274942762,4.389633662,21403,0,1929,13.7,10.575,0.057,,,,,,N,N,1.076
  2783 Chernyshevskij (1974 RA2),2.560830269,0.163317307,,0.783217658,198.3128374,170.762077,2.142602366,2.979058172,4.098070204,17878,0,2305,13.2,6.196,0.265,9.455,,,,,N,N,1.14103
  2784 Domeyko (1975 GA),2.241994564,0.173885893,,6.694399884,108.0929374,180.8020517,1.852143338,2.63184579,3.357067202,21767,0,2130,12.8,,,5.98,,,,,N,N,0.835159
  2785 Sedov (1978 QN2),2.872804676,0.044288174,,1.437914581,334.4056697,94.9907177,2.745573404,3.000035948,4.869309174,31864,0,2183,12.3,9.438,0.261,5.49,,,,,N,N,1.75981
  2786 Grinevia (1978 RR5),2.607917267,0.174744104,,13.22501492,9.230297719,20.10191694,2.152199102,3.063635432,4.211617455,23502,0,1909,11.9,10.482,0.255,2.911,,,,,N,N,1.15981
  2787 Tovarishch (1978 RC6),3.020912842,0.057846126,,10.30810119,30.1667322,65.2025523,2.846164737,3.195660947,5.250679324,22584,0,2220,11.4,19.707,0.125,,,,,,N,N,1.88097
  2788 Andenne (1981 EL),2.56164537,0.099407481,,2.615255011,14.47776273,132.4912111,2.306998656,2.816292085,4.100026957,23766,0,2047,13.2,5.966,0.285,,,,,,N,N,1.31998
  2789 Foshan (1956 XA),2.227431629,0.163407309,,3.817635313,242.6983645,141.2280336,1.863453021,2.591410238,3.324411498,41211,0,1845,13.6,4.766,0.264,,,,S,,N,N,0.868361
  2790 Needham (1965 UU1),2.651379353,0.180949014,,14.63895216,50.7972931,359.0148176,2.171614874,3.131143832,4.31733757,19562,0,1615,12.5,7.914,0.339,,,,,,N,N,1.18173
  2791 Paradise (1977 CA),2.39604653,0.172407292,,31.08389305,336.0611134,165.8355174,1.982950636,2.809142424,3.708950811,15528,0,1517,12.3,8.384,0.247,9.81,,,Sa,SU,N,N,1.00007
  2792 Ponomarev (1977 EY1),2.277840867,0.127930172,,9.3646921,16.67465589,71.78402429,1.986436293,2.569245441,3.437900261,17968,0,1746,13.1,11.685,0.079,137.566,,,,,N,N,1.02495
