,full_name,sm_axis,eccentricity,mag_slope,incline,longitude,argument_of_perihelion,perihelion_distance,aphelion_distance,orbital_period,data_arc,condition_code,no_obs_used,absolute_magnitude_parameter,albedo,rotation_period,bv_mag_difference,ub_mag_difference,taxonomic_type,spec_T,near_eath_object,hazard_category,moid
288,   289 Nenetta,0.37796473219891935,0.5131476760248348,0.10526315789473682,0.18241173154009419,0.5062509142898542,0.5286210799408035,0.35134532953184866,0.3990093887287819,0.30767681340397063,0.5312392345996054,0,0.23525171212303256,0.6698513800424629,0.8871951219512195,0.0035664859261727087,1.0,1.0,A,A,N,D,0.3452575262830583
289,   290 Bruna,0.23460700368747242,0.6568001347232728,0.10526315789473682,0.6367661923213086,0.029026576993252215,0.2913964260965576,0.1824201568583178,0.27586466437035023,0.17914887117448547,0.4570793272994895,0,0.05010212663702992,0.9341825902335459,0.30284552845528456,0.009482043699189065,0.0,0.0,0,0,N,D,0.21847785567913536
290,   291 Alice,0.20361008545815162,0.23091494053764947,0.10526315789473682,0.04236312744558421,0.44974455446806066,0.921882698212639,0.2669149795481424,0.15356276583583128,0.1531490116328022,0.5935924336851336,0,0.25699867836116785,0.8757961783439492,0.41565040650406504,0.0013484730261959746,0.0,0.0,0,0,N,D,0.2656599429735186
291,   292 Ludovica,0.2858702316946028,0.081352510888465,0.10526315789473682,0.4209527849660338,0.12099318013635409,0.7935664264812206,0.39572796422490975,0.19901936294353037,0.22357726744593767,0.5937959976198678,0,0.13648924666586568,0.7112526539278133,0.17378048780487804,0.00530388652916723,0.8213944603629417,0.6717557251908397,0,0,N,D,0.3999944038590507
292,   293 Brasilia,0.37403375737596484,0.267635606302906,0.10526315789473682,0.4409443615301061,0.17046193200206272,0.2405445536559601,0.429878887955295,0.32988394627690604,0.3039782999802161,0.4908865992295888,0,0.13132284032199928,0.7154989384288748,0.04065040650406503,0.004652789656250151,0.6886341929321872,0.5374045801526718,0,CX,N,D,0.4447093752510366
293,   294 Felicia,0.45217181929117234,0.5953047213775108,0.10526315789473682,0.1703816785151565,0.3775780044928764,0.5164444056910555,0.3881849540519709,0.5027582893870022,0.37925062019441586,0.5095048698756695,0,0.23441066922984502,0.7324840764331211,0.08028455284552846,0.0065826921899610775,0.0,0.0,0,0,N,D,0.37804609836150416
294,   295 Theresia,0.3562449450686414,0.43612258453858244,0.10526315789473682,0.06713085350297933,0.7681138039618045,0.41056036658315215,0.3568521749219416,0.35576488420967356,0.2873608071831008,0.5487457329867527,0,0.18611077736393128,0.7420382165605096,0.15752032520325207,0.0068219702907581035,0.8233046800382045,0.7648854961832061,S,S,N,D,0.35495449525065154
295,   296 Phaetusa,0.20544504874122968,0.40799478724885246,0.10526315789473682,0.03922247626161226,0.33821742281346817,0.7015593495805073,0.22268062969432753,0.19181901480474467,0.1546696246819141,0.4262002442767217,0,0.16280187432416196,1.0,0.36890243902439024,0.0015416603220417661,0.8471824259789876,0.7068702290076335,0,S,N,D,0.21732944331334872
296,   297 Caecilia,0.4560237799989271,0.35925517136052704,0.10526315789473682,0.20754594313417296,0.9238703005176463,0.9826502592171031,0.4789401467525737,0.4379066542359678,0.38305536444548094,0.5441733738373368,0,0.20833833954103087,0.6263269639065818,0.16626016260162604,0.0012199670644360253,0.0,0.0,0,0,N,E,0.46876676397733996
297,   298 Baptistina,0.21480098469845949,0.2416542417306784,0.10526315789473682,0.17098036636771435,0.022574482214272742,0.3753001418049114,0.2755811203637619,0.16674967808550772,0.1624592427558721,0.5906329272493814,0,0.17025111137810886,0.8492569002123143,0.116869918699187,0.011557843334818121,0.0,0.0,0,0,N,E,0.2750590528260663
298,   299 Thora,0.2600478256769554,0.15272522070971978,0.10526315789473682,0.035126623419675526,0.6719346038610203,0.4220438486915611,0.347184738774661,0.1911594875986044,0.20097832412927574,0.35819423131126493,0,0.20353238015138772,0.8598726114649685,0.2388211382113821,0.23144867803432687,0.0,0.0,0,0,N,E,0.34279341905859073
299,   300 Geraldina,0.4656239783351229,0.14065263908895323,0.10526315789473682,0.009733395769589029,0.11856489269788292,0.9033029451607759,0.5701406024100499,0.38299566060538537,0.3925756390002453,0.5420907581973631,0,0.23092634867235373,0.7006369426751594,0.03658536585365854,0.0035153405533922483,0.0,0.0,0,0,N,E,0.5627037063000813
300,   301 Bavaria,0.33800571543812435,0.16763299977233545,0.10526315789473682,0.1305988559274049,0.39600290927504134,0.3465907990897197,0.42526964024182895,0.26901696471637,0.27052737525255866,0.597381854624033,0,0.24149945932956868,0.753715498938429,0.04166666666666667,0.008150721935355985,0.0,0.0,C,0,N,E,0.4152514096408271
301,   302 Clarissa,0.252484150710574,0.28120249200855546,0.10526315789473682,0.08759623859630672,0.021679065719991567,0.1500962391355467,0.3030362148732419,0.2125189105456191,0.19444278041345828,0.5905233158999091,0,0.20569506187672715,0.8163481953290872,0.03699186991869919,0.009973793179523805,0.6103151862464183,0.44885496183206103,0,F,N,E,0.3015865661326966
302,   303 Josephina,0.4441803371551924,0.1498065419577411,0.10526315789473682,0.18793464283666084,0.9571727361064566,0.1774494703483775,0.5439000314033243,0.3653443562571357,0.3713848816040109,0.596379693714572,0,0.207016700708879,0.605095541401274,0.01829268292682927,0.008359758299818837,0.0,0.0,0,0,N,E,0.5423169046480766
303,   304 Olga,0.2520392332481309,0.5657418908031087,0.22807017543859648,0.44858292348580786,0.44245359449300725,0.4783738997323588,0.222667097770702,0.2752601341001589,0.1940595352197964,0.5966458927061477,0,0.18214586086747567,0.6942675159235671,0.031504065040650404,0.013382627991809408,0.6762177650429799,0.38015267175572515,Xc,C,N,E,0.21413753689767398
304,   305 Gordonia,0.4345888183200639,0.49818277545183454,0.10526315789473682,0.11770117650817992,0.577289976704725,0.7249056590493193,0.4079654077832928,0.4556366436000233,0.36199400576713486,0.5895837900472894,0,0.18166526492851134,0.5912951167728239,0.225609756097561,0.008699014038865104,0.8777459407831901,0.7740458015267175,0,S,N,E,0.4083314504023957
305,   306 Unitas,0.23986251302443307,0.38280590355149735,0.10526315789473682,0.19979154085356515,0.3946787326413344,0.46585652716230624,0.26233997732791486,0.2220923729862173,0.1836225003689646,0.5948294760577495,0,0.17145260122551964,0.6114649681528664,0.18800813008130082,0.005137685485291029,0.8252148997134672,0.6916030534351144,S,S,N,E,0.2522803522199079
306,   307 Nike,0.38636715432298574,0.36389156925824256,0.10526315789473682,0.1663563616264211,0.28081755089577193,0.9021100276887014,0.4096579055989208,0.3679540492185122,0.3156141562109905,0.594422348188281,0,0.2012495494413072,0.7346072186836519,0.0274390243902439,0.007811466196309718,0.6389684813753582,0.4076335877862595,0,CX,N,E,0.40848489297681306
307,   308 Polyxo,0.34425439694400745,0.0980001064828445,0.47368421052631576,0.11510665112524336,0.5056072597288024,0.31774568522023816,0.4542417253951881,0.2573010727750144,0.2762709264774969,0.5960038833735242,0,0.2413793103448276,0.5276008492569003,0.031504065040650404,0.007958819699127795,0.7478510028653295,0.5786259541984733,T,T,N,E,0.44409560495336703
308,   309 Fraternitas,0.3217183808431811,0.28652284714459997,0.10526315789473682,0.09633354646972153,0.9921377113266533,0.8634976694121193,0.37104464756860217,0.2827222265001515,0.2556727627241971,0.5960821771945758,0,0.21951219512195122,0.7855626326963907,0.04065040650406503,0.01684200848238726,0.0,0.0,0,0,N,E,0.36094477300878935
309,   310 Margarita,0.3475137476559365,0.28602966521116857,0.10526315789473682,0.08059580544982643,0.637950467214041,0.9033969946199293,0.3970996371753356,0.3083123417983553,0.27927654134078145,0.47156368419404343,0,0.21783010933557612,0.7324840764331211,0.10060975609756098,0.007993944662008846,0.0,0.0,S,0,N,E,0.3909743874256518
310,   311 Claudia,0.38412712437636143,0.0,0.10526315789473682,0.0821922875744621,0.22530095467330014,0.21976967061146752,0.5307658668181653,0.2681980778001929,0.31349388616776774,0.5307694716732956,0,0.26853298089631145,0.7218683651804673,0.31097560975609756,0.004106210965564498,0.8051575931232092,0.667175572519084,0,S,N,E,0.5221226583835759
311,   312 Pierretta,0.35293985237312275,0.40542946517738443,0.10526315789473682,0.250655901460345,0.017252169628170704,0.7300987702788121,0.36372967865497113,0.34440967631418556,0.2842949985496823,0.592183144906204,0,0.17733990147783252,0.6040339702760087,0.21747967479674798,0.0064621535978302445,0.8051575931232092,0.6549618320610686,Sk,S,N,B,0.35928398279156576
312,   313 Chaldaea,0.244334456144709,0.46296886776936086,0.10526315789473682,0.3267763872174127,0.49131287280318253,0.878622600885375,0.24439516680115425,0.24428646018550215,0.18744389932094185,0.5852619711252388,0,0.2019704433497537,0.605095541401274,0.023373983739837397,0.004842978479654878,0.6829035339063992,0.5221374045801527,0,C,N,E,0.2479009206253598
313,   314 Rosalia,0.4538404472402953,0.4371231719508584,0.10526315789473682,0.3517236386425433,0.4730286363563845,0.5308022028911399,0.4480577700297307,0.4584120922630156,0.38089772695463653,0.5936550687419749,0,0.1986062717770035,0.7112526539278133,0.0274390243902439,0.01518599498850737,0.0,0.0,0,0,N,E,0.4408011026202877
314,   315 Constantia,0.20877375069261578,0.4271165357601915,0.10526315789473682,0.05900293663765099,0.44970757312145393,0.4799320835694439,0.22083679748132945,0.19923699753520027,0.15743407768325238,0.3815571075130751,0,0.17481677279826985,0.9872611464968155,0.20426829268292684,0.0022325940431044294,0.0,0.0,0,0,N,E,0.2120152154860264
315,   316 Goberta,0.45889816338331996,0.3427173109614995,0.10526315789473682,0.05639930483404236,0.34468157605644706,0.8756158262871312,0.4878789190304795,0.4359866782769538,0.38590017390087095,0.5935924336851336,0,0.26781208698786496,0.7324840764331211,0.04573170731707317,0.005025456945354006,0.0,0.0,0,0,N,E,0.4862832868843606
316,   317 Roxane,0.2208629257792259,0.21303742675655551,0.10526315789473682,0.03975360435209209,0.42108132389639125,0.5185725336486965,0.2894326888184915,0.16665332796146726,0.16753871912525192,0.5935924336851336,0,0.22720173014538028,0.7250530785562633,0.9247967479674796,0.004651932949838418,0.6628462273161415,0.3633587786259542,Xe,E,N,E,0.28054989004786507
317,   318 Magdalena,0.4631117372697007,0.21202915149990073,0.10526315789473682,0.2978457142400898,0.44932745884002434,0.8235026115028454,0.54080527720992,0.4016891018079695,0.3900791186034857,0.5909617612977984,0,0.20076895350234292,0.6581740976645437,0.0386178861788618,0.03405495370692667,0.6542502387774595,0.4427480916030534,0,CXF,N,A,0.5451300185123954
318,   319 Leona,0.5185926856508992,0.5535267792341714,0.10526315789473682,0.29523106301763574,0.5145690768052846,0.6339230955003242,0.462489948148365,0.5629461545852488,0.4460598849602232,0.5915567943377908,0,0.18923465096719932,0.7324840764331211,0.0701219512195122,0.36603725531758097,0.0,0.0,0,0,N,E,0.4633180482465576
319,   320 Katharina,0.4136805426808993,0.2957020790839975,0.10526315789473682,0.26082455409710914,0.6119265053755135,0.4156773341323695,0.4601362405034769,0.376953790498505,0.3417125907168058,0.4996085308947418,0,0.16916977051543913,0.8067940552016988,0.14126016260162602,0.0035587755684671116,0.0,0.0,0,0,N,E,0.455158513701068
320,   321 Florentina,0.3804652674003868,0.1138054310435621,0.10526315789473682,0.0636100902236548,0.11178653385927262,0.09969985326115952,0.488257000239995,0.29524772782870495,0.3100344194506513,0.5858256866368107,0,0.207016700708879,0.7324840764331211,0.41565040650406504,0.00011310238047699109,0.7564469914040115,0.6259541984732824,S,S,N,E,0.48644274681463756
321,   322 Phaeo,0.3525881126600998,0.6291548839989273,0.10526315789473682,0.2223547391749318,0.7022256958584345,0.31872384942185505,0.2906934716003349,0.40152052065320804,0.2839691258331667,0.5922457799630453,0,0.18106452000480597,0.6167728237791933,0.07418699186991871,0.012718252169510466,0.6867239732569247,0.3511450381679389,X,X,N,E,0.28907949197871424
322,   323 Brucia,0.24674991597497906,0.7660181158782894,0.10526315789473682,0.6926500745931713,0.2706819201440428,0.8100303798570196,0.16221540641050863,0.3135808568120962,0.18951360366726938,0.5919795809714697,0,0.12579598702390965,0.6932059447983017,0.28353658536585363,0.0057605110466209175,0.8529130850047756,0.7328244274809159,0,S,N,C,0.1985580008418281
323,   324 Bamberga,0.32610366410349,0.8732747512358482,0.2631578947368421,0.31083713329922313,0.9123233244652792,0.12205609819728667,0.19158939386144114,0.4324473961953006,0.259655715967116,0.5890827095925589,0,0.22612038928271055,0.38428874734607227,0.034552845528455285,0.022866367969693706,0.6638013371537727,0.4717557251908397,0,CP,N,E,0.1911097177589321
324,   325 Heidelberga,0.4687291594093414,0.39898433397628613,0.10526315789473682,0.23647044145641682,0.9594491450501313,0.19092138324428284,0.4763568317122119,0.4626989063377774,0.3956664648290294,0.5908364911841157,0,0.15595338219392046,0.5785562632696392,0.09227642276422765,0.003425129368236764,0.681948424068768,0.40916030534351144,0,M,N,B,0.47753104278670977
325,   326 Tamara,0.22900011317338992,0.4850327693075006,0.10526315789473682,0.6775071625313659,0.08945633349684273,0.6629251804140209,0.2242127479819114,0.23278488861435917,0.17439688908145937,0.5803764366916163,0,0.11281989667187313,0.653927813163482,0.02113821138211382,0.010028622389874719,0.6762177650429799,0.4854961832061069,0,C,N,E,0.2390728578438791
326,   327 Columbia,0.35130262657096684,0.150691003137369,0.10526315789473682,0.195837706965804,0.9872540574681207,0.8535005785041052,0.444807245663162,0.2773801341949246,0.2827788323021601,0.5905389746641195,0,0.3045776763186351,0.7112526539278133,0.20121951219512196,0.0027354807067917,0.0,0.0,Sl,0,N,E,0.43607146091471644
327,   328 Gudrun,0.4416899078678826,0.26521565320547325,0.10526315789473682,0.45575661785508575,0.9801470267480266,0.2912336150616565,0.49923959772313387,0.39619251384883897,0.3689413240999065,0.4793460900065767,0,0.12531539108494533,0.5944798301486202,0.009146341463414635,0.007070415150160674,0.0,0.0,0,S,N,E,0.5135268655382721
328,   329 Svea,0.27160144862418917,0.056570682534625466,0.10526315789473682,0.44953684792429793,0.49657951771233083,0.15038230687605994,0.38729349141491576,0.1801381151423926,0.21103515008962007,0.5904763396072782,0,0.21326444791541513,0.6794055201698515,0.023373983739837397,0.0171675569188458,0.6666666666666666,0.5053435114503817,0,C,N,E,0.38609431182359283
329,   330 Adalberta (A910 CB),0.269081589004083,0.6476006834431653,0.10526315789473682,0.1846861744333532,0.38150053577815324,0.720190919884332,0.21408572090535216,0.3125599935507976,0.2088341813332467,0.48675268547806205,0,0.18274660579118107,0.9766454352441615,0.24390243902439024,0.0006993465780258817,0.0,0.0,0,0,N,E,0.21470858396874104
330,   331 Etheridgea,0.4188098057958837,0.2446113054556493,0.10526315789473682,0.16380446765008663,0.060954352462194474,0.9251224934497275,0.48335037744108006,0.3677855895398594,0.34666389761845606,0.5903823870220162,0,0.21770996035083504,0.6815286624203822,0.029166666666666664,0.019341021085412413,0.6666666666666666,0.45496183206106866,C,CX,N,E,0.47584317446811847
331,   332 Siri,0.3505990338529078,0.22030090522559262,0.10526315789473682,0.07109986016111404,0.08768945295165706,0.8266773465157663,0.4214993986601633,0.29454691855408116,0.2821277792848542,0.5906016097209609,0,0.21951219512195122,0.6900212314225054,0.15843495934959348,0.004513489193702366,0.0,0.0,Xk,0,N,E,0.4121253932718139
332,   333 Badenia (1892 A),0.445818435172566,0.4048703294956885,0.10526315789473682,0.09706013426223571,0.9827899362530073,0.061966768575181484,0.4523331309763449,0.4406680739596697,0.37299414301747585,0.5881901600325702,0,0.2196323441066923,0.6645435244161361,0.031504065040650404,0.006102336904902385,0.7382999044890163,0.6122137404580152,0,C:,N,E,0.4462738877745081
333,   334 Chicago (1892 L),0.6483467394460602,0.05397995647739767,0.10526315789473682,0.12330362878388047,0.362108390835009,0.41291580963678315,0.8046618014230086,0.5247678278862798,0.583683748735436,0.5865303310262754,0,0.2162681725339421,0.47770700636942687,0.025406504065040646,0.003959714169158156,0.7029608404966572,0.5465648854961832,0,C,N,E,0.7923681273898305
334,   335 Roberta (1892 C),0.2710291093685256,0.4396003240571069,0.10526315789473682,0.13660238363181035,0.41297714029361615,0.3886857339321015,0.27588724383511765,0.2671883858064249,0.21053487173178556,0.5864050609125928,0,0.2864351796227322,0.6114649681528664,0.03353658536585366,0.007980237359421119,0.5959885386819485,0.35877862595419846,B,FP,N,E,0.26600894961336985
335,   336 Lacadiera (1892 D),0.21147854313044473,0.23994824809758786,0.10526315789473682,0.1526456013627271,0.6540012032770632,0.08621760964998593,0.2726292350402609,0.16313428346540804,0.15968606022248874,0.5861388619210172,0,0.24270094917697946,0.6963906581740977,0.028455284552845534,0.009390376113133633,0.7000955109837632,0.416793893129771,Xk,D,N,E,0.26279568158439387
336,   337 Devosa (1892 E),0.24654545348014612,0.34703842457469053,0.43859649122807015,0.21652607671629034,0.9892014047637128,0.27292717705339126,0.278727097292469,0.22110342357499027,0.18933825594963632,0.5860292505715449,0,0.1322840321999279,0.5881104033970277,0.1209349593495935,0.0016397532061851949,0.6981852913085005,0.4427480916030534,X,X,N,E,0.2832005353039774
337,   338 Budrosa (1892 F),0.3873784204259977,0.05066151756756397,0.10526315789473682,0.16415534983718946,0.7998020881455105,0.3053195632005522,0.5172026702790679,0.2847425049718828,0.31657236115198134,0.5860449093357553,0,0.14622131442989306,0.5626326963906583,0.26422764227642276,0.0016015441002219023,0.6723973256924547,0.37709923664122136,Xk,M,N,E,0.5147032586088055
338,   339 Dorothea (1892 G),0.41450681598806377,0.24579101499204567,0.10526315789473682,0.27775298826418215,0.48272539476039267,0.4564152806108719,0.47853619320302515,0.3638867374604241,0.34250913080146966,0.5857473928157589,0,0.2064159557851736,0.6411889596602973,0.18495934959349594,0.0027714623760844857,0.7478510028653295,0.6183206106870229,K,S,N,E,0.4697144975252121
339,   340 Eduarda (1892 H),0.34341210121389587,0.2926541613648052,0.10526315789473682,0.12402557550223224,0.07491274407471182,0.11855674387826452,0.39085509274712404,0.30590481849378603,0.27549528700197845,0.5876577620494191,0,0.1996876126396732,0.7112526539278133,0.2347560975609756,0.004512461146008286,0.0,0.0,0,S,N,E,0.3896626038482797
340,   341 California (1892 J),0.1977120645921859,0.4950020305880624,0.10526315789473682,0.15302962421136937,0.08065606646509157,0.816244072047934,0.1929628647893155,0.2014666671678133,0.14827734784103036,0.5876264445209984,0,0.19536224918899436,0.7802547770700639,0.41565040650406504,0.2700861372034851,0.8787010506208215,0.0,0,S,N,E,0.18645890341512025
341,   342 Endymion (1892 K),0.29590315434034475,0.32727838606727,0.10526315789473682,0.20197888636247732,0.6474074504132842,0.6255155047531383,0.3328977859752187,0.26665609229470844,0.23247604182753606,0.5872976104725816,0,0.18959509792142257,0.7452229299363059,0.022357723577235773,0.0030670260881323704,0.6800382043935054,0.5435114503816795,Ch,C,N,E,0.33407727909609697
342,   343 Ostara (1892 N),0.25422975618435145,0.5848332082637817,0.10526315789473682,0.08312401396925989,0.10725026271075437,0.027318037196511272,0.2192173221228775,0.28190974058733775,0.19594770186513924,0.5868591650746923,0,0.1859906283791902,0.8874734607218685,0.07723577235772358,0.09177983172949612,0.7354345749761223,0.7068702290076335,0,CSGU,N,E,0.21661668751179028
343,   344 Desiderata (1892 M),0.3036916579735816,0.8031617964973343,0.10526315789473682,0.5211782076207949,0.1335400305072983,0.6599469939341478,0.19613579870093228,0.38872272191599855,0.23942926158774755,0.5850270896620838,0,0.14177580199447315,0.5180467091295118,0.05182926829268293,0.006860522079286089,0.6924546322827125,0.583206106870229,0,C,N,E,0.20569608923016658
344,   345 Tercidina (1892 O),0.23124131176045304,0.15119186516533606,0.2807017543859649,0.27141746366555636,0.591581201856162,0.6423523537820662,0.31699313979530963,0.1634479882371586,0.17629378545628546,0.586702577432589,0,0.1802234771116184,0.5849256900212316,0.02134146341463415,0.008251813291940477,0.696275071633238,0.6274809160305344,Ch,C,N,E,0.31931971385065955
345,   346 Hermentaria (1892 P),0.35676604514565974,0.256551375092123,0.10526315789473682,0.24261811302004663,0.25572761948412837,0.8117965547675303,0.41602317111136145,0.3099187931712024,0.2878448020238167,0.5844007390936707,0,0.1318034362609636,0.41719745222929944,0.32113821138211385,0.022089335254251878,0.8051575931232092,0.7404580152671755,S,S,N,E,0.41576589356681476
346,   347 Pariana (1892 Q),0.30746513557246724,0.42322943919474376,0.10526315789473682,0.3276642410201748,0.23783814354184907,0.23866065608515794,0.3150161280478967,0.3014955035197129,0.24281216690894336,0.5865773073189063,0,0.2060555088309504,0.6114649681528664,0.17682926829268292,0.0011256436885042221,0.6542502387774595,0.39541984732824426,0,M,N,E,0.32220804466322217
347,   348 May (1892 R),0.4024918908875664,0.17500597577486868,0.10526315789473682,0.27184658829967834,0.2500842514911893,0.03770075510436558,0.49081066676505425,0.33266920037683906,0.330967016642861,0.5866242836115374,0,0.22119428090832632,0.6581740976645437,0.029268292682926828,0.003977019638675161,0.0,0.0,X,0,N,E,0.48979441402838214
348,   349 Dembowska (1892 T),0.39039030246169915,0.22986847663736162,0.7543859649122806,0.2279232850439412,0.08984715174767478,0.9612501138398043,0.4593331625254758,0.33588574287132356,0.3194299084307904,0.5846825968494567,0,0.19416075934158356,0.2898089171974522,0.37398373983739835,0.0016808751139483788,0.9025787965616046,0.8244274809160306,R,R,N,E,0.45372036565064616
349,   350 Ornamenta (1892 U),0.4405426780204155,0.40511577736054344,0.10526315789473682,0.7112662968477866,0.2505932784311797,0.9399094678909662,0.44722131475579474,0.4352627093077476,0.36781691756790447,0.5839309761673609,0,0.11498257839721254,0.5488322717622081,0.032520325203252036,0.005516349719277013,0.6704871060171921,0.5496183206106869,0,C,N,E,0.44899373262300457
350,   351 Yrsa (1892 V),0.34918043791177755,0.39061618253525837,0.10526315789473682,0.255757517817604,0.2759244743100264,0.08766483550121476,0.36494315766444624,0.33671881266017073,0.28081605692457606,0.5858883216936519,0,0.14742280427730386,0.6135881104033972,0.27439024390243905,0.009039126484323104,0.7975167144221585,0.6259541984732824,0,S,N,E,0.3652411650924763
351,   352 Gisela (1893 B),0.19618824196280701,0.3799297197726475,0.10526315789473682,0.0867670789329387,0.6880822889382259,0.4015325504533727,0.22107648061442958,0.17651220174136592,0.14702266438607978,0.5829757915505308,0,0.17878168929472546,0.7229299363057325,0.18191056910569106,0.004070229296271712,0.8634192932187202,0.8229007633587786,Sl,S,N,E,0.2174883015080397
352,   353 Ruperto-Carola (1893 F),0.3405260994003253,0.8396892095911749,0.10526315789473682,0.15422959590637164,0.2850317711573049,0.893439021350194,0.21309458945930526,0.4412703727925004,0.2728410577191463,0.5831010616642135,0,0.2514718250630782,0.8174097664543526,0.3821138211382114,0.0,0.0,0.0,S,0,N,E,0.21278272922590624
353,   354 Eleonora (1893 A),0.357341747174848,0.2878986277120285,0.7543859649122806,0.5227319960559773,0.390468642725653,0.014280977021745786,0.4063568054187539,0.3185916264913055,0.2883797075846613,0.5838057060536782,0,0.20737714766310225,0.34394904458598735,0.18800813008130082,0.0013176315953735871,0.90639923591213,0.9175572519083969,Sl,S,N,E,0.4042336310620724
354,   355 Gabriella (1893 E),0.28769893326146234,0.2673722537171541,0.10526315789473682,0.11284371964179944,0.9790200810868622,0.29272470664730954,0.3425711047931746,0.24431832057653963,0.2251943484975582,0.585700416523128,0,0.20293163522768232,0.7324840764331211,0.3302845528455285,0.0017913902410619353,0.0,0.0,S,0,N,E,0.3430642000722685
355,   356 Liguria (1893 G),0.34603310607750737,0.613722109896857,0.10526315789473682,0.22665759019054413,0.9865613249909608,0.21960103400492328,0.2900681736235338,0.3902776297110367,0.27791033917024965,0.5854968525883937,0,0.14970563498738435,0.5329087048832273,0.049796747967479675,0.024811948230739345,0.7000955109837632,0.532824427480916,0,C,N,E,0.29414610561241794
356,   357 Ninina (1893 J),0.45094922946243154,0.19047527230430034,0.10526315789473682,0.42563164144486815,0.38295739643243976,0.7096788403372276,0.5361317204074912,0.38360601027328783,0.3780448353670199,0.5019103692336601,0,0.19632344106692298,0.585987261146497,0.02134146341463415,0.028503924512102704,0.6829035339063992,0.5343511450381678,0,CX,N,E,0.5436647923606057
357,   358 Apollonia (1893 K),0.37816436019033217,0.3883054324772831,0.10526315789473682,0.09167216025804248,0.47897688407490907,0.7033413253123381,0.39349416169161083,0.3660449896419911,0.30786488986286614,0.5544455231593123,0,0.23885618166526493,0.6369426751592357,0.034552845528455285,0.04100284270608129,0.0,0.0,Ch,0,N,E,0.39221697141063977
358,   359 Georgia (1893 M),0.33830592994348974,0.39996234867882346,0.10526315789473682,0.18511464058239444,0.016692994180304177,0.9406114230802929,0.35154392845762006,0.3278402883080457,0.2708027583846005,0.5320691491027528,0,0.15246906163642918,0.6008492569002124,0.2501016260162601,0.002397081674157166,0.6905444126074499,0.4625954198473282,X,CX,N,E,0.3436117794554835
359,   360 Carlova (1893 N),0.4130725263041096,0.44791160456601115,0.10526315789473682,0.32804511067244413,0.3683543799894182,0.8017243868543745,0.4060307242769674,0.41863960523456933,0.3411267156979715,0.5219066111302496,0,0.2012495494413072,0.5605095541401275,0.0274390243902439,0.0029505140161366823,0.6609360076408788,0.4106870229007633,C,C,N,E,0.4127542069591323
360,   361 Bononia (1893 P),0.6663847829867694,0.5433831697328533,0.10526315789473682,0.35504989423281275,0.05235886012899406,0.18936624636249064,0.5982503988915306,0.7202501812344189,0.603533277720103,0.5390059816479283,0,0.17301453802715366,0.5329087048832273,0.022357723577235773,0.00950603147871759,0.7096466093600764,0.4137404580152672,0,DP,N,E,0.6050809349406493
361,   362 Havnia (1893 R),0.29860472395360665,0.10597888513908424,0.10526315789473682,0.22263674076796788,0.07588094501425438,0.08737475517491812,0.402237653272106,0.216675033987971,0.23488342332476447,0.5472894679151922,0,0.173495133966118,0.6157112526539279,0.03658536585365854,0.012148970758913892,0.6829035339063992,0.5282442748091604,0,XC,N,A,0.4001839505686251
362,   363 Padua (1893 S),0.34382921095174274,0.17674068516001396,0.10526315789473682,0.16116371404767163,0.1800387409041657,0.8232932525688752,0.42849467927425594,0.27689473738220977,0.2758793324126165,0.5922927562556763,0,0.27393968520966,0.6167728237791933,0.04369918699186992,0.004850688837360473,0.717287488061127,0.5725190839694656,X,XC,N,A,0.4232665276456885
363,   364 Isara (1893 T),0.2032219251618257,0.3794227095358022,0.10526315789473682,0.16280963690930786,0.2935685839954157,0.869350866605056,0.22798110343814068,0.18364791743062017,0.15282764909553456,0.5441733738373368,0,0.18779286315030638,0.7070063694267517,0.28861788617886175,0.005497502178218888,0.8710601719197708,0.8213740458015266,0,S,N,A,0.22789351326029672
364,   365 Corduba (1893 V),0.35812681790946965,0.3995685739831411,0.10526315789473682,0.35989448726590134,0.5152500681342137,0.6006421053614248,0.37058524440661245,0.3482774870713556,0.2891094780229011,0.5540697128182643,0,0.22395770755737113,0.6369426751592357,0.034552845528455285,0.0085379532334593,0.681948424068768,0.5053435114503817,C,X,N,A,0.37003398903457246
365,   366 Vincentina (1893 W),0.44987309421857924,0.13794753051378023,0.10526315789473682,0.2955926273089538,0.9648284846645586,0.9250722517147953,0.5543155849563709,0.3673033847565241,0.37698421844815116,0.5566377501487583,0,0.20064880451760184,0.583864118895966,0.07621951219512195,0.008564939485428889,0.0,0.0,Ch,0,N,A,0.545084888343449
366,   367 Amicitia (1893 AA),0.2030917912910913,0.240404419363541,0.10526315789473682,0.07389712481926858,0.23209003017294166,0.15430351464810782,0.26392024675568093,0.15500228421503062,0.15271993323689276,0.5104443957282891,0,0.1934398654331371,0.7961783439490446,0.38313008130081294,0.0019844747321383187,0.0,0.0,0,0,N,A,0.262879924566427
367,   368 Haidea (1893 AB),0.43099361196851815,0.5118506855291648,0.10526315789473682,0.214856942357184,0.6297823868269519,0.26373037926213655,0.39977850584191893,0.45567152060798477,0.3584880441336837,0.5106636184272337,0,0.19187792863150308,0.7144373673036094,0.022357723577235773,0.006068925354844798,0.7010506208213946,0.4458015267175572,0,D,N,A,0.39431401992767745
