,sm_axis,eccentricity,mag_slope,incline,longitude,argument_of_perihelion,perihelion_distance,aphelion_distance,orbital_period,data_arc,no_obs_used,absolute_magnitude_parameter,albedo,rotation_period,bv_mag_difference,ub_mag_difference,moid
0,0.09903197793423393,0.08272713070060157,0.3333333333333333,0.15509501089188565,0.22308409648041924,0.20445444708637275,0.27999171030908576,0.05949435324460396,0.04214521439078341,0.11466319160439743,0.10273824924536439,0.007999999999999981,0.09,0.005529658744667886,0.6620241411327762,0.6503816793893129,0.20424646491106946
1,0.09920072275125616,0.2566584168922003,0.3194444444444444,0.5117782744898413,0.4808087071621857,0.8614308721257544,0.23081422545176156,0.07347265441284574,0.04223545267740222,0.9949260393994427,0.9099827511858559,0.053142857142857124,0.10099999999999999,0.004761243144424132,0.5896007428040855,0.4335877862595419,0.15785162321876703
2,0.09391888739083257,0.28664348050821636,0.6111111111111112,0.19033128518641554,0.47184336534559246,0.689414114826181,0.21338836959830162,0.07165497966040979,0.03943657565040085,1.0,0.7605648986632169,0.1217142857142857,0.214,0.004393662400975015,0.765088207985144,0.6610687022900763,0.13235332415293619
3,0.07818675116988813,0.09705435877661753,0.6111111111111112,0.1043002009143814,0.2883809750018732,0.41876148426753185,0.23290307919805403,0.0462515416204994,0.03142219481280258,0.329072685178767,1.0,0.0,0.4228,0.003255409908592322,0.7260909935004644,0.751145038167939,0.14581981385584653
4,0.08906729258125957,0.21243135985001083,0.16666666666666666,0.07818721622893451,0.39329313065482874,0.9965729958222872,0.22484779598744942,0.062297887779350455,0.03691294041626831,0.8717230671121401,0.30314790858128504,0.20857142857142855,0.27399999999999997,0.010241316270566726,0.7669452181987001,0.6274809160305344,0.1402261004372277
5,0.0814454325577727,0.2258571470897659,0.5,0.21606465247387388,0.3851359036831295,0.6662661638080019,0.2075428060888424,0.05748026313658341,0.033041739045235594,0.8564457321891505,0.6452134540750324,0.1434285714285714,0.2679,0.004432967702620353,0.7632311977715879,0.6091603053435114,0.12458000021779421
6,0.07940940251329669,0.2576377689695837,0.16666666666666666,0.08049225881278506,0.721056117004588,0.40358140110180507,0.19608194009439456,0.05810728397167952,0.03202731547932971,0.8581509156696657,0.5559508408796895,0.13199999999999998,0.2766,0.004350396099939061,0.7938718662952646,0.7389312977099236,0.10817164586423375
7,0.07002478894273452,0.1734416264947701,0.5555555555555556,0.08583766210902831,0.3080448871388383,0.7926316635626757,0.19878599508910255,0.04545488370422826,0.0274617143055019,0.8609651615765322,0.29053471323846486,0.188,0.226,0.007839731870810482,0.8217270194986073,0.7465648854961832,0.111774515741296
8,0.07942487854310992,0.1358159191500456,0.40277777777777785,0.0812744806726296,0.1914237289091451,0.017794804281846894,0.2259598632990536,0.04976429540259194,0.03203499447413355,0.8494031857818197,0.28029322984044847,0.17600000000000002,0.11800000000000001,0.0030950639853747713,0.796657381615599,0.7572519083969466,0.14164024867932865
9,0.11806882195979226,0.12380902938900487,0.16666666666666666,0.05559594254562459,0.7867243079926862,0.8677278922455206,0.3065653721559003,0.07618691743787646,0.05265718765055351,0.8543107870184243,0.36222509702457956,0.1274285714285714,0.0717,0.016837294332723948,0.6462395543175488,0.5358778625954199,0.22780833049474944
10,0.08287428652609388,0.11029781815920021,0.16666666666666666,0.06734198194555477,0.3487622670296822,0.5432984077091904,0.23923873743969354,0.050419968436930904,0.033758644205934996,0.8477118655816339,0.5849504096593359,0.19142857142857142,0.191,0.008360999390615478,0.7771587743732592,0.6366412213740459,0.15271603223429525
11,0.07680117663092852,0.245201936858803,0.4722222222222222,0.12241678748950226,0.6539597002618305,0.19346310355080118,0.19452314969098772,0.055237496298913,0.030740134887338517,0.8460759985027657,0.32363087537731783,0.23085714285714287,0.163,0.005277209018890921,0.8115134633240484,0.7862595419847328,0.10545794415137455
12,0.08915584625596339,0.09299701791089948,0.16666666666666666,0.2425225028829223,0.12006702923304896,0.22375697477154163,0.2566110124479978,0.05351985017401614,0.03695859258755116,0.8453828344862961,0.24902975420439843,0.2022857142857143,0.07,0.004293113954905546,0.691736304549675,0.6900763358778625,0.18391327172042576
13,0.08964592141951352,0.18480548648322748,0.16666666666666666,0.13343074341523678,0.2392438925410487,0.2718641400087502,0.23324435178043512,0.06068120163909438,0.037211519008781835,0.8442599087796154,0.2844976282880552,0.17714285714285713,0.159,0.009157830591102985,0.7734447539461466,0.5923664122137403,0.1509759369382073
14,0.09263829870819133,0.20678478744889825,0.4861111111111111,0.1721383969193936,0.8137599626889999,0.27364150883868205,0.23292219506347733,0.06456438700216069,0.03876602602184977,0.8414456628727489,0.26433807675722293,0.11885714285714286,0.248,0.003706886045094454,0.7790157845868153,0.6885496183206107,0.15292520298153883
15,0.10693806068829752,0.14759800009902269,0.4444444444444445,0.04477347393447753,0.41681990822782655,0.6357461016765513,0.27705148456892204,0.07033873026956709,0.04643029844481281,0.1705876644531629,0.2495687796463993,0.1542857142857143,0.1203,0.0025569774527726997,0.6768802228412257,0.4564885496183206,0.19667782032675793
16,0.08375588624664565,0.14699299389729126,0.16666666666666666,0.08148619468126968,0.3487799262898012,0.378417051955951,0.23172341329563712,0.053640931068527124,0.034203017691939695,0.839643436429928,0.3882061233290211,0.26057142857142856,0.193,0.007477440585009141,0.7697307335190344,0.6687022900763357,0.14457890518968355
17,0.07487580723924207,0.24238750851156077,0.513888888888889,0.14824836769327038,0.417759403978845,0.6333226374571632,0.1917872141993335,0.05356274379374368,0.029798916614469855,0.8367182842804264,0.5425830099180682,0.1891428571428571,0.18100000000000002,0.007050578915295552,0.7929433611884866,0.648854961832061,0.10395717612130463
18,0.08234267578679362,0.17518581044907766,0.3055555555555556,0.022376488559103173,0.586549199872755,0.5058294685706003,0.22187550221732358,0.05460595877878186,0.033491437128467125,0.8376055342215075,0.3521992238033635,0.22457142857142856,0.037000000000000005,0.004535770871419866,0.6675951717734449,0.4946564885496183,0.13589382778266076
